formula,Crystal System,band_gap_calculated (eV)
Li(BH)6,Cubic,5.6126
Na2GeF6,Trigonal,5.6123
Rb2TaF7,Orthorhombic,5.6115
BH8N,Orthorhombic,5.6111
Li4P2O7,Triclinic,5.6108
Er(PO3)3,Monoclinic,5.6105
Ca(BH4)2,Orthorhombic,5.61
Na3TmCl6,Monoclinic,5.6094
K2TaF7,Monoclinic,5.6081
Ho2B4O9,Monoclinic,5.6073
LiAlCl4,Monoclinic,5.605
BaGeF6,Trigonal,5.6043
Li(BH)6,Monoclinic,5.6038
Lu3O2F5,Orthorhombic,5.6024
Mg(PO3)2,Monoclinic,5.6024
Si5P6O25,Trigonal,5.6022
Dy(PO3)3,Monoclinic,5.5999
DyP5O14,Monoclinic,5.5993
Er2P4O13,Monoclinic,5.5982
TbAlO3,Orthorhombic,5.5982
CdB2F8,Orthorhombic,5.5963
NdP5O14,Monoclinic,5.5955
PrP5O14,Monoclinic,5.5951
AlClO,Orthorhombic,5.594
YP5O14,Orthorhombic,5.5935
Be2P2O7,Monoclinic,5.5929
NdP5O14,Orthorhombic,5.5926
Na3ScF6,Cubic,5.5912
SmP5O14,Monoclinic,5.5883
S2O5F2,Tetragonal,5.5878
Na5Zr2F13,Monoclinic,5.5848
LiPO3,Monoclinic,5.5832
Tb(BO2)3,Orthorhombic,5.5827
Si3(Cl4O)2,Orthorhombic,5.5809
KZrF5,Triclinic,5.5805
Li4CO4,Monoclinic,5.5796
Ho4(B2O5)3,Monoclinic,5.5787
Rb3NdF6,Cubic,5.5767
Dy2P4O13,Monoclinic,5.5746
Tm2P4O13,Monoclinic,5.5738
TbP5O14,Monoclinic,5.573
KClO3,Orthorhombic,5.5725
H3CCl,Orthorhombic,5.5721
K2TaF7,Orthorhombic,5.5706
Dy2P4O13,Monoclinic,5.5686
CsClO3,Monoclinic,5.5682
Er2P4O13,Monoclinic,5.568
SiCl2O,Triclinic,5.5652
Li5BO4,Orthorhombic,5.5644
RbSc3F10,Orthorhombic,5.5636
SiCl2O,Triclinic,5.5626
KCaCl3,Orthorhombic,5.5615
KClO4,Orthorhombic,5.5614
ErP5O14,Orthorhombic,5.5593
AlPO4,Orthorhombic,5.5568
P2H8O9,Monoclinic,5.5563
Sr2P6O17,Monoclinic,5.5563
LuZr3F15,Monoclinic,5.555
Na2B8O13,Monoclinic,5.555
H2SO4,Monoclinic,5.5534
NdPO4,Tetragonal,5.5532
Lu2P4O13,Monoclinic,5.5523
Cs3PrF6,Cubic,5.5517
AlPO4,Orthorhombic,5.55
LiMgCl3,Trigonal,5.5482
AlHO2,Orthorhombic,5.546
YAlO3,Orthorhombic,5.5402
Ho2P4O13,Monoclinic,5.5393
LuZr3F15,Triclinic,5.5385
Ca2P2O7,Tetragonal,5.5373
Rb(BH)6,Cubic,5.5367
K2ZrF6,Monoclinic,5.5362
Ca4ThF12,Triclinic,5.5356
Na3HfF7,Monoclinic,5.5321
Ca(PO3)2,Monoclinic,5.5318
RbZrF5,Triclinic,5.5318
LiCN,Orthorhombic,5.5313
MgSO4,Orthorhombic,5.5304
YZr3F15,Triclinic,5.53
K(BH)6,Cubic,5.5284
Sm(BO2)3,Monoclinic,5.5275
TbPO4,Tetragonal,5.5221
K3PrF6,Cubic,5.5211
MgS2O7,Triclinic,5.5211
Li5BO4,Orthorhombic,5.521
Sm2(SO4)3,Monoclinic,5.5195
LiAl5O8,Cubic,5.5169
HfP2O7,Monoclinic,5.5167
Li4CO4,Orthorhombic,5.5166
CaP4O11,Orthorhombic,5.5156
Si2H2O5,Monoclinic,5.5156
Al(PO3)3,Trigonal,5.5151
Zn(CN)2,Tetragonal,5.5148
Tb2B4O9,Monoclinic,5.5144
CaP4O11,Monoclinic,5.5138
Sr(AlCl4)2,Tetragonal,5.5135
AlPO4,Cubic,5.5123
Ca2P6O17,Monoclinic,5.5089
ThZr2F12,Monoclinic,5.5089
BeCN2,Orthorhombic,5.5087
SmOF,Cubic,5.5087
Rb3PrF6,Cubic,5.5085
AlPO4,Hexagonal,5.5081
H10SO8,Tetragonal,5.508
H3ClO,Trigonal,5.5012
AlPO4,Hexagonal,5.4968
Ca(PO3)2,Monoclinic,5.4963
Li(BH)6,Cubic,5.4961
AlHO2,Orthorhombic,5.4954
SrTaF7,Monoclinic,5.4935
Lu2P4O13,Monoclinic,5.4932
AlPO4,Orthorhombic,5.4928
Li5BO4,Orthorhombic,5.4927
H3ClO5,Monoclinic,5.4926
AlPO4,Orthorhombic,5.4907
KB5O8,Orthorhombic,5.4892
MgSO4,Orthorhombic,5.4889
AlPO4,Monoclinic,5.4878
Nd(PO3)3,Orthorhombic,5.4867
Ho2P4O13,Monoclinic,5.4863
AlPO4,Hexagonal,5.4854
Pr(PO3)3,Orthorhombic,5.4848
LiBH4,Monoclinic,5.483
Mg(BH3)2,Monoclinic,5.4818
Li2ZrF6,Monoclinic,5.4812
LiYb2Cl5,Monoclinic,5.4787
AlPO4,Triclinic,5.4779
Li2MgCl4,Orthorhombic,5.4766
H3ClO5,Orthorhombic,5.476
RbClO4,Orthorhombic,5.4759
AlPO4,Orthorhombic,5.475
K5B19O31,Monoclinic,5.4738
KClO3,Monoclinic,5.4717
B3H12N,Orthorhombic,5.4716
H5N2F,Orthorhombic,5.4711
PrPO4,Tetragonal,5.4684
CsClO3,Trigonal,5.4658
Ba2P6O17,Monoclinic,5.4647
Ca3(PO4)2,Trigonal,5.4644
Sr(PO3)2,Monoclinic,5.4627
Al2SiO5,Orthorhombic,5.4621
AlPO4,Monoclinic,5.4597
BeAl6O10,Monoclinic,5.4595
Be(HO)2,Orthorhombic,5.4571
Ca(BO2)2,Orthorhombic,5.4568
SiP2O7,Cubic,5.456
Na2BeCl4,Orthorhombic,5.4555
NaClO4,Orthorhombic,5.4553
NaBH4,Monoclinic,5.4542
Mg(BH3)2,Triclinic,5.4529
CsB9O14,Orthorhombic,5.4514
YbOF,Tetragonal,5.4508
Dy4(B2O5)3,Monoclinic,5.4506
CsB5O8,Orthorhombic,5.449
H12Cl2O13,Monoclinic,5.4486
CsLi3Cl4,Orthorhombic,5.4483
YP5O14,Monoclinic,5.4476
DyP5O14,Monoclinic,5.4471
Y(BO2)3,Monoclinic,5.447
Ba(ClO4)2,Orthorhombic,5.4454
Ca(BH4)2,Orthorhombic,5.4451
H4NF2,Trigonal,5.4443
CsClO4,Orthorhombic,5.444
Nd2(SO4)3,Monoclinic,5.4404
TmP5O14,Monoclinic,5.4384
MgCO3,Orthorhombic,5.4366
HoBO3,Orthorhombic,5.4365
ErP5O14,Monoclinic,5.4363
HoP5O14,Monoclinic,5.436
KGaF4,Orthorhombic,5.4353
NaB3H8,Orthorhombic,5.4353
NaB3O5,Monoclinic,5.4351
DyP5O14,Orthorhombic,5.4349
Ho2P4O13,Monoclinic,5.4328
BaClF,Tetragonal,5.4317
H4C2O,Tetragonal,5.4314
Sm2B4O9,Triclinic,5.4273
Lu3B5O12,Orthorhombic,5.4265
Na2B4O7,Trigonal,5.4229
CsPO3,Monoclinic,5.4223
LiBH4,Orthorhombic,5.4219
Ca(AlCl4)2,Tetragonal,5.4214
BePbF4,Orthorhombic,5.4214
Nd(BO2)3,Monoclinic,5.4208
Li8HfO6,Trigonal,5.4201
CaSnF6,Trigonal,5.418
MgSiO3,Orthorhombic,5.4155
Lu4(B2O5)3,Trigonal,5.4144
Li2Si2O5,Orthorhombic,5.414
Si(H3C)4,Orthorhombic,5.414
H18SO12,Monoclinic,5.4128
ThP2O7,Cubic,5.4109
NaLiCl2,Tetragonal,5.4078
RbSc3F10,Orthorhombic,5.407
Sr3(PO4)2,Trigonal,5.4064
NaB3O5,Monoclinic,5.4062
Zr3InF15,Trigonal,5.405
Al2SiO5,Triclinic,5.4038
Be(HO)2,Orthorhombic,5.4038
Pr2(SO4)3,Monoclinic,5.4024
Pr(BO2)3,Monoclinic,5.3984
Na5Ga3F14,Monoclinic,5.3979
HfP2O7,Cubic,5.395
Tm3B5O12,Orthorhombic,5.3919
CsAlCl4,Orthorhombic,5.3909
Ba(AlCl4)2,Monoclinic,5.3891
CaSnF6,Cubic,5.3881
H3ClO,Trigonal,5.3864
RbCaCl3,Trigonal,5.3844
BaTaF7,Cubic,5.3839
Cs(BH)6,Cubic,5.3831
CsSc3F10,Orthorhombic,5.3828
Rb2SnF6,Cubic,5.3825
Sm(BO2)3,Orthorhombic,5.3818
Y2Si2O7,Orthorhombic,5.3814
H7ClO3,Monoclinic,5.3812
Si2H2O5,Monoclinic,5.3812
BaP4O11,Monoclinic,5.3808
RbClO4,Tetragonal,5.3801
MgCN2,Orthorhombic,5.3796
ZnB4O7,Orthorhombic,5.3796
Sm2B4O9,Monoclinic,5.3794
Ba2P2O7,Orthorhombic,5.3745
SmPO4,Trigonal,5.372
Ca4P6O19,Triclinic,5.3711
Pr2Si2O7,Monoclinic,5.3706
Sr2P2O7,Orthorhombic,5.3704
Sr5Zr3F22,Orthorhombic,5.3672
CsBeF3,Cubic,5.3671
HoBO3,Triclinic,5.367
YPO4,Hexagonal,5.3669
H4SO5,Triclinic,5.3665
H5ClO6,Orthorhombic,5.3655
Mg2B2O5,Monoclinic,5.3651
CsNiF3,Hexagonal,5.3618
Li5BO4,Orthorhombic,5.3606
DyBO3,Triclinic,5.3594
Li2Si3O7,Orthorhombic,5.3594
Na3GaF6,Cubic,5.3573
TlB5O8,Orthorhombic,5.3567
AlPO4,Orthorhombic,5.3524
Cs2BeCl4,Orthorhombic,5.3524
RbB3O5,Orthorhombic,5.3514
Er3B5O12,Orthorhombic,5.3497
H30S2O21,Monoclinic,5.3467
CsCaCl3,Tetragonal,5.3456
K2SnF6,Cubic,5.3443
BaSr4Cl10,Trigonal,5.3429
PCl3O,Orthorhombic,5.3414
Li4CO4,Monoclinic,5.3407
Cs3YF6,Tetragonal,5.3385
Cs2SnF6,Trigonal,5.3369
BH2N,Tetragonal,5.3365
Ca(BH4)2,Orthorhombic,5.3363
La2PbF8,Triclinic,5.3332
CsCaCl3,Cubic,5.3331
CsYbCl3,Cubic,5.3324
RbClO3,Trigonal,5.3288
K3InF6,Cubic,5.3281
BaB4O7,Monoclinic,5.3277
LaB3F12,Trigonal,5.3268
CsLi2Cl3,Orthorhombic,5.326
Al11TlO17,Hexagonal,5.3236
Ho2Si2O7,Orthorhombic,5.3233
AlPO4,Hexagonal,5.3232
CsClO4,Cubic,5.3228
Li3YF6,Cubic,5.3213
Sm2Si2O7,Triclinic,5.321
Mg2P2O7,Monoclinic,5.3203
CsLi2Cl3,Orthorhombic,5.3202
YB5O9,Monoclinic,5.3194
RbSrCl3,Trigonal,5.318
Mg(AlCl4)2,Monoclinic,5.3156
HfP2O7,Triclinic,5.3149
Cs3InF6,Cubic,5.3129
CsSrCl3,Orthorhombic,5.3123
KCN,Orthorhombic,5.3105
P2O2F3,Trigonal,5.3105
MgSi2O5,Orthorhombic,5.3102
NdPO4,Hexagonal,5.3095
Ca(BH4)2,Monoclinic,5.3083
C2O3F2,Orthorhombic,5.308
Li2Mg3Cl8,Trigonal,5.3064
CsB3O5,Orthorhombic,5.304
NaClO4,Tetragonal,5.304
Ca5Zr3F22,Orthorhombic,5.3031
LuBO3,Trigonal,5.3023
TmClO,Orthorhombic,5.2979
Y(BO2)3,Orthorhombic,5.2965
AlPO4,Monoclinic,5.2949
Si2NCl5,Monoclinic,5.2948
H4SO5,Monoclinic,5.2943
Zr(BH4)4,Cubic,5.2943
BaP4O11,Monoclinic,5.2933
Sr(AlCl4)2,Monoclinic,5.2927
H7ClO7,Orthorhombic,5.2904
Nd(BO2)3,Orthorhombic,5.2899
SOF2,Monoclinic,5.2887
CsSrCl3,Trigonal,5.2868
KAlCl4,Monoclinic,5.2863
Rb5B19O31,Monoclinic,5.2852
CsCaCl3,Tetragonal,5.2834
Hf(ClO4)4,Monoclinic,5.2834
Ba(ClO3)2,Orthorhombic,5.2826
ZrPb2F8,Orthorhombic,5.28
Ba(PO3)2,Orthorhombic,5.2784
Na3YCl6,Trigonal,5.2756
Rb3TmF6,Tetragonal,5.2725
Mg(ClO4)2,Monoclinic,5.2714
SmBO3,Triclinic,5.2713
NaMgCl3,Trigonal,5.2704
H5ClO4,Orthorhombic,5.2701
H4SO5,Triclinic,5.2692
Al2Si2O7,Monoclinic,5.2665
Al2Pb3F12,Monoclinic,5.266
LuP5O14,Monoclinic,5.2656
Sr(H9O5)2,Tetragonal,5.2647
Y5O4F7,Monoclinic,5.2636
Li2WO4,Trigonal,5.2635
Si2H6O,Orthorhombic,5.2626
AlPbF5,Tetragonal,5.2623
NdOF,Cubic,5.2617
Na7Zr6F31,Trigonal,5.2616
Ca2NdF7,Monoclinic,5.2602
Na2LiCl3,Tetragonal,5.2582
ErClO,Orthorhombic,5.2575
H4SO5,Monoclinic,5.2574
AlOF,Orthorhombic,5.2551
K3TmF6,Tetragonal,5.2542
Al(HO)3,Triclinic,5.2535
Nd2B8O15,Monoclinic,5.2515
NaTeF5,Orthorhombic,5.2511
Zr3BiF15,Monoclinic,5.2489
Tb(BO2)3,Orthorhombic,5.2478
Si3NCl9,Triclinic,5.246
Tm4(B2O5)3,Trigonal,5.2451
LiNiF3,Trigonal,5.245
Na6MgCl8,Cubic,5.244
Li4SiO4,Triclinic,5.2439
Y5O4F7,Orthorhombic,5.2436
NaClO4,Orthorhombic,5.2431
KPO3,Monoclinic,5.243
K2BeCl4,Orthorhombic,5.2411
Cs2MgCl4,Orthorhombic,5.2402
Sr(ClO3)2,Orthorhombic,5.2387
Rb3ErF6,Tetragonal,5.237
KSr2Cl5,Monoclinic,5.2363
Nd2Si2O7,Orthorhombic,5.2351
K2SrCl4,Monoclinic,5.2349
Tb(ClO4)3,Hexagonal,5.2328
NaCN,Orthorhombic,5.2313
H3ClO5,Orthorhombic,5.2309
Na3HoCl6,Monoclinic,5.2296
Zr3BiF15,Triclinic,5.2282
Na3ErCl6,Monoclinic,5.228
LiBO2,Monoclinic,5.226
KB3O5,Monoclinic,5.2255
Na2LiCl3,Tetragonal,5.2243
Ca4Cl6O,Hexagonal,5.2239
CsAsF6,Trigonal,5.2216
H5ClO2,Monoclinic,5.2194
Al(HO)3,Triclinic,5.2193
K2S2O7,Monoclinic,5.2193
Al(HO)3,Monoclinic,5.2187
Na3DyCl6,Monoclinic,5.2187
RbAlCl4,Orthorhombic,5.2186
K2SO4,Orthorhombic,5.2168
KPO3,Monoclinic,5.216
RbClO4,Cubic,5.2141
LaSnF7,Monoclinic,5.2136
K2ReH9,Hexagonal,5.213
RbB3O5,Orthorhombic,5.2118
Sr3P4O13,Triclinic,5.2117
K3InF6,Cubic,5.21
Li3ErCl6,Trigonal,5.2099
NaPO3,Monoclinic,5.2087
K3ErF6,Tetragonal,5.2085
Sr4B14O25,Orthorhombic,5.2059
KTeF5,Orthorhombic,5.2046
BePbF4,Orthorhombic,5.2044
Ba3P4O13,Triclinic,5.2043
Al(HO)3,Monoclinic,5.2041
RbSr2Cl5,Monoclinic,5.2035
Th(PO3)4,Triclinic,5.202
CsNbF6,Trigonal,5.2004
Lu2Si2O7,Tetragonal,5.1992
Li4CO4,Monoclinic,5.1984
Rb3HoF6,Tetragonal,5.1981
Ca(BO2)2,Orthorhombic,5.1974
K3ErCl6,Monoclinic,5.1969
H22C10O3,Orthorhombic,5.196
K3InF6,Cubic,5.1959
BaP4O11,Triclinic,5.1954
CsNiF3,Trigonal,5.1948
DyClO,Orthorhombic,5.1946
Cs2LiCl3,Orthorhombic,5.1936
Lu2Si2O7,Tetragonal,5.1931
RbClO4,Monoclinic,5.1912
ErClO,Tetragonal,5.1904
Rb2SnF6,Trigonal,5.1882
Al3Pb5F19,Tetragonal,5.1871
Na3YCl6,Monoclinic,5.1827
Sr4CaCl10,Orthorhombic,5.1811
H3NCl,Cubic,5.1807
HoClO,Tetragonal,5.1804
ErOF,Trigonal,5.1794
Si2N2O,Monoclinic,5.1792
Y6O5F8,Triclinic,5.1787
SrB4O7,Trigonal,5.1774
Y2Si2O7,Monoclinic,5.1769
Mg3(PO4)2,Monoclinic,5.1759
Cs3Ca2Cl7,Tetragonal,5.1748
Y6O5F8,Monoclinic,5.1736
K3HoF6,Tetragonal,5.173
Si4H2O9,Triclinic,5.171
MgSiO3,Monoclinic,5.1709
Mg2B2O5,Monoclinic,5.1706
YBO3,Orthorhombic,5.1696
Al(HO)3,Monoclinic,5.1686
BaSr4Cl10,Tetragonal,5.1682
DyClO,Tetragonal,5.1673
DyAlO3,Trigonal,5.166
Sc(PO3)3,Cubic,5.1657
Ba2P6O17,Monoclinic,5.1656
KH5O3,Orthorhombic,5.1646
PrOF,Cubic,5.1637
ErBO3,Triclinic,5.1618
NaLuCl4,Orthorhombic,5.1598
Ba2Ni3F10,Monoclinic,5.1596
NaPO3,Monoclinic,5.158
Al3Pb5F19,Triclinic,5.1576
PNF2,Monoclinic,5.1576
NaAlCl4,Orthorhombic,5.1557
Li2Si2O5,Orthorhombic,5.154
Si4H2O9,Monoclinic,5.1538
K2SnF6,Trigonal,5.1508
RbLiCl2,Orthorhombic,5.1482
YbBO3,Orthorhombic,5.1482
Li3BO3,Monoclinic,5.1473
K3DyF6,Tetragonal,5.1461
BeSiN2,Orthorhombic,5.1459
Nd2SO6,Tetragonal,5.1449
Li4SiO4,Monoclinic,5.1448
SrThF6,Hexagonal,5.1442
KClO4,Cubic,5.1439
KNbF6,Tetragonal,5.1434
Na4LiCl5,Monoclinic,5.1433
Mg3(BO3)2,Orthorhombic,5.143
Ba3(PO4)2,Trigonal,5.1422
RbAlH4,Orthorhombic,5.1411
LiAsF6,Trigonal,5.1404
AlHO2,Orthorhombic,5.1403
RbSrCl3,Monoclinic,5.1392
CaSbF5,Monoclinic,5.1384
Na3InF6,Monoclinic,5.1364
CsClO3,Orthorhombic,5.1356
CaSiO3,Monoclinic,5.1355
KCN,Triclinic,5.1351
Mg2P2O7,Monoclinic,5.1351
LiSbF4,Cubic,5.135
TaPbF7,Monoclinic,5.1325
BaP4O11,Monoclinic,5.1322
PNO,Trigonal,5.1318
Ba3P4O13,Triclinic,5.1274
KPO3,Monoclinic,5.1269
Lu3Al5O12,Cubic,5.1263
CsMgCl3,Hexagonal,5.1261
Rb3InF6,Cubic,5.1243
NaNiF3,Orthorhombic,5.1242
CaZnF4,Tetragonal,5.1236
Li2NiF4,Orthorhombic,5.1236
Na4LiCl5,Tetragonal,5.122
NaPO3,Triclinic,5.1185
PNO,Orthorhombic,5.1181
KNbF6,Tetragonal,5.1164
CsLi2Br3,Monoclinic,5.1162
Pr2SO6,Monoclinic,5.1158
RbPO3,Monoclinic,5.1119
Al(CN)3,Trigonal,5.1115
CsSO3,Hexagonal,5.1115
MgAl2O4,Cubic,5.1095
Cs3HoCl6,Orthorhombic,5.1094
Al3Pb5F19,Tetragonal,5.1093
CsLiCl2,Monoclinic,5.1073
BaH8O5,Orthorhombic,5.107
Na2S2O7,Triclinic,5.1013
CBrN,Tetragonal,5.0996
BiP5O14,Orthorhombic,5.0993
Ba3Bi2F12,Triclinic,5.0986
K3TbF6,Tetragonal,5.0986
Na2Mg3Cl8,Trigonal,5.0956
Ca(BH4)2,Tetragonal,5.0954
TmClO,Tetragonal,5.0941
Cs2(B2O3)9,Orthorhombic,5.0938
Ca(BH4)2,Tetragonal,5.093
RbPO3,Monoclinic,5.0926
HoBO3,Trigonal,5.0898
MgP4O11,Monoclinic,5.0898
HoOF,Trigonal,5.0894
NaTmCl4,Monoclinic,5.0894
Cs3Li2Cl5,Monoclinic,5.0892
YClO,Tetragonal,5.0892
CsPO3,Orthorhombic,5.0865
Mg2B2O5,Triclinic,5.0851
Cs3ErCl6,Monoclinic,5.0846
Ca(BH4)2,Tetragonal,5.0844
NaPO3,Orthorhombic,5.081
Sc(PO3)3,Monoclinic,5.0808
Tm(ClO4)3,Hexagonal,5.0805
Cs3Li2Br5,Orthorhombic,5.08
MgSO3,Monoclinic,5.0797
PNF2,Monoclinic,5.0774
BaThF6,Hexagonal,5.0772
Li2SiO3,Orthorhombic,5.0766
PNO,Triclinic,5.0752
Er3Pb4F17,Triclinic,5.0743
Tb(BO2)3,Orthorhombic,5.0742
NiP4O11,Monoclinic,5.0734
Th2P2O9,Orthorhombic,5.0734
Mg3(PO4)2,Monoclinic,5.0732
KClO3,Trigonal,5.0728
Y3Pb4F17,Triclinic,5.0725
PNO,Monoclinic,5.0722
WOF4,Monoclinic,5.0711
NdBO3,Triclinic,5.0694
RbAsF6,Trigonal,5.0688
NaH9O5,Triclinic,5.0686
K3TmCl6,Monoclinic,5.0684
CaTaF7,Monoclinic,5.0679
Rb2BaCl4,Tetragonal,5.0665
Y6O5F8,Orthorhombic,5.0656
KAlH4,Orthorhombic,5.0652
SrZnF4,Tetragonal,5.0642
Li3BiF6,Triclinic,5.0638
Al(CN)3,Tetragonal,5.0623
KPO3,Cubic,5.0617
Al(HO)3,Triclinic,5.0615
Rb2S2O7,Monoclinic,5.0586
K3DyCl6,Monoclinic,5.0577
Li2CO3,Monoclinic,5.0574
KCN,Monoclinic,5.0567
Rb3YF6,Tetragonal,5.0564
Ca(BH4)2,Orthorhombic,5.0542
DyBO3,Triclinic,5.0542
Li4SiO4,Monoclinic,5.0523
NbSeF9,Trigonal,5.0491
WOF4,Monoclinic,5.0486
K3YCl6,Monoclinic,5.0477
HoBO3,Triclinic,5.0461
H4N2O3,Orthorhombic,5.044
Ca(ClO3)2,Orthorhombic,5.0424
MgSiO3,Monoclinic,5.0422
Al(HO)3,Triclinic,5.0418
Li4CO4,Monoclinic,5.0391
NiP4O11,Monoclinic,5.0391
CaCO3,Triclinic,5.0381
CsSbF6,Trigonal,5.0381
NaCN,Orthorhombic,5.0374
WOF4,Monoclinic,5.0374
CBrN,Orthorhombic,5.0373
Be(HO)2,Orthorhombic,5.036
CsLiCl2,Tetragonal,5.0329
NaH9O5,Triclinic,5.0328
Na2SO4,Orthorhombic,5.0327
Li4B2O5,Monoclinic,5.0323
K2SO4,Monoclinic,5.0309
Ba4Bi3F17,Triclinic,5.0306
Rb2LuCl5,Orthorhombic,5.0297
Er(ClO4)3,Hexagonal,5.0285
Pr2Si2O7,Tetragonal,5.0263
Lu(HO)3,Trigonal,5.0249
ZrPbF6,Orthorhombic,5.0238
HfSiO4,Tetragonal,5.0221
KCN,Monoclinic,5.0216
Sc(HO)3,Trigonal,5.0212
RbSO3,Trigonal,5.0206
DyOF,Trigonal,5.0202
K3HoCl6,Monoclinic,5.0202
Ho(ClO4)3,Hexagonal,5.0197
Ba16S16O59,Triclinic,5.0191
Si4H36C13,Cubic,5.018
Nd2Si2O7,Tetragonal,5.0173
H5BrO2,Monoclinic,5.0172
LaP5O14,Monoclinic,5.0172
Y(ClO4)3,Hexagonal,5.0166
Rb3YCl6,Monoclinic,5.0164
K3YCl6,Monoclinic,5.0148
Cs3NdCl6,Orthorhombic,5.0145
LiSi2N3,Orthorhombic,5.0143
LuOF,Monoclinic,5.0135
WOF4,Monoclinic,5.0131
Al3Pb5F19,Tetragonal,5.0114
Cs2SO4,Orthorhombic,5.0111
CaCO3,Monoclinic,5.0106
C4O5F6,Monoclinic,5.01
Cs2TmCl5,Orthorhombic,5.0095
MgSO3,Trigonal,5.0094
Al(HO)3,Monoclinic,5.009
Li2SnF6,Trigonal,5.0089
Rb3DyCl6,Monoclinic,5.0086
K(BH)3,Cubic,5.0082
WOF4,Orthorhombic,5.008
K2SrCl4,Monoclinic,5.0063
WOF4,Triclinic,5.0053
Ca3(PO4)2,Trigonal,5.0049
CsSrCl3,Monoclinic,5.0049
SbH7F12,Monoclinic,5.0047
CsSrCl3,Tetragonal,5.0045
SrBrF,Tetragonal,5.0036
Rb3TmCl6,Monoclinic,5.0013
SrNiF4,Orthorhombic,5.0013
LaP5O14,Orthorhombic,5.0007
CaS3O10,Monoclinic,5.0004
Sm2Si2O7,Tetragonal,5
CaCO3,Trigonal,4.9995
HfAl2O5,Orthorhombic,4.9993
TbLuO3,Orthorhombic,4.9973
BSF7,Orthorhombic,4.9968
NaErCl4,Monoclinic,4.9964
Cs7Ni4F15,Monoclinic,4.9957
Li6Si2O7,Tetragonal,4.9957
KSO3,Trigonal,4.995
K2TbCl5,Orthorhombic,4.9948
Li(BH)5,Hexagonal,4.9946
Al(HO)3,Monoclinic,4.9945
Rb2SO4,Orthorhombic,4.9943
H9BrO4,Monoclinic,4.9935
Al2SiO5,Orthorhombic,4.9928
K2HoCl5,Orthorhombic,4.9926
Rb3ErCl6,Monoclinic,4.9926
YbBO3,Orthorhombic,4.9925
Ga(PO3)3,Monoclinic,4.9919
Dy(ClO4)3,Hexagonal,4.9912
Pr4B10O21,Monoclinic,4.9904
Na2SO4,Orthorhombic,4.9903
BaSnF6,Trigonal,4.9883
Mg3(PO4)2,Triclinic,4.9856
Rb3HoCl6,Monoclinic,4.9849
Rb3TbCl6,Monoclinic,4.9842
Rb2S2O7,Monoclinic,4.9837
Al(HO)3,Triclinic,4.9816
CsAs4F13,Tetragonal,4.981
CaAl2O4,Monoclinic,4.9805
K4NaCl5,Orthorhombic,4.9787
K4NaCl5,Trigonal,4.977616005
KSO3,Trigonal,4.9772
Rb2TmCl5,Orthorhombic,4.9769
MgAl2O4,Orthorhombic,4.9766
Al(HO)3,Triclinic,4.9764
Li4Mg3Cl10,Monoclinic,4.9764
Tl2SiF6,Cubic,4.976
Y6O5F8,Monoclinic,4.975
Ba2TmCl7,Monoclinic,4.9744
Ca(BH4)2,Orthorhombic,4.9736
CaCO3,Monoclinic,4.9726
Na2SO4,Orthorhombic,4.9709
Ge(SF6)2,Orthorhombic,4.9705
AlPO4,Orthorhombic,4.97
CsSrCl3,Cubic,4.97
SmSnF7,Monoclinic,4.9698
LiBeH3,Triclinic,4.9681
NaSb3F10,Hexagonal,4.968
Na2SnF6,Tetragonal,4.9677
DyLuO3,Orthorhombic,4.967
Ca(BH4)2,Tetragonal,4.9668
CsCN,Orthorhombic,4.9663
RbCaCl3,Tetragonal,4.9656
Al(HO)3,Triclinic,4.9639
KSbF6,Cubic,4.9633
KNaCl2,Trigonal,4.9632
MgSnF6,Trigonal,4.9612
MgCO3,Trigonal,4.9603
YAlO3,Trigonal,4.9586
GaBH6,Monoclinic,4.958
RbCaCl3,Monoclinic,4.9577
CaCO3,Triclinic,4.9564
KGa2Cl7,Orthorhombic,4.9561
K4NaCl5,Monoclinic,4.9556
Lu(HO)3,Trigonal,4.9552
Cs2ErCl5,Orthorhombic,4.9539
MgSiO3,Tetragonal,4.9532
K3SmF6,Tetragonal,4.9524
Ba2ErCl7,Monoclinic,4.9505
K3PrCl6,Monoclinic,4.95
Mg14Si5O24,Orthorhombic,4.9499
KAsF6,Trigonal,4.9494
NaAsF6,Cubic,4.9494
Dy2Si2O7,Triclinic,4.9489
HfMnF6,Cubic,4.9479
Ho2Si2O7,Triclinic,4.9477
YOF,Tetragonal,4.9476
Tb2Si2O7,Triclinic,4.9475
Rb3SmCl6,Monoclinic,4.9466
KNa4Cl5,Trigonal,4.9457
Sr(BO2)2,Orthorhombic,4.9456
Sr2InF7,Monoclinic,4.9452
K2TcH9,Hexagonal,4.9451
Al(HO)3,Triclinic,4.9443
CaCO3,Hexagonal,4.9434
K2NaCl3,Trigonal,4.9423
SiP2O7,Monoclinic,4.941
BaSiO3,Monoclinic,4.9408
Tm2Si2O7,Triclinic,4.9405
BaBrCl,Cubic,4.9392
Al5BO9,Orthorhombic,4.9385
MgAl2O4,Orthorhombic,4.9384
KGaH4,Orthorhombic,4.9369
Hf2P2O9,Orthorhombic,4.9365
H4NCl,Cubic,4.9364
H13ClO6,Orthorhombic,4.935
Y2Si2O7,Triclinic,4.9349
KSbF6,Tetragonal,4.9335
Cs2BaCl4,Tetragonal,4.9334
