formula,Crystal System,band_gap_calculated (eV)
H5N2ClO4,Monoclinic,5.4935
RbNd(PO3)4,Monoclinic,5.4935
CsRb2SiF7,Tetragonal,5.4931
RbAl(SO4)2,Trigonal,5.4928
NdHS3O11,Monoclinic,5.4916
HfP2H4O9,Monoclinic,5.4914
CsRb2YF6,Cubic,5.4863
Na2Ca(SO4)2,Monoclinic,5.4849
RbY(PO3)4,Monoclinic,5.4849
Y2H16S3O20,Monoclinic,5.4823
H4NClO,Monoclinic,5.4806
PHPb2F10,Triclinic,5.4789
LuH6(ClO5)3,Triclinic,5.4787
PH11(NO2)2,Monoclinic,5.4774
K2Nd(PO3)5,Monoclinic,5.4769
MgB6(H3O4)4,Monoclinic,5.4762
Al3Si2H3O10,Triclinic,5.476
NaMg(PO3)3,Cubic,5.4759
Dy4B4O11F2,Monoclinic,5.4755
MgH8SO8,Monoclinic,5.4737
Be3Tl2Zn2F12,Cubic,5.4725
RbTm(PO3)4,Monoclinic,5.4711
KDy(PO3)4,Monoclinic,5.4708
BH5CN2,Orthorhombic,5.4699
NaSiBO4,Orthorhombic,5.4691
HoAl3(BO3)4,Monoclinic,5.4672
KP(HO2)2,Orthorhombic,5.4655
Cs2KSiF7,Orthorhombic,5.4636
LiSm(SO4)2,Tetragonal,5.4634
Cs2KInF6,Cubic,5.4629
Na5B(SO4)4,Orthorhombic,5.4629
Cs5CaNi4F15,Hexagonal,5.4603
MgP2(H4O5)2,Monoclinic,5.4596
KAlSi3O8,Monoclinic,5.4583
NaPH4O5,Orthorhombic,5.4573
KAlNiF6,Orthorhombic,5.4566
NaZn2(BH4)5,Monoclinic,5.4565
H8S(NO3)2,Monoclinic,5.4558
PClOF2,Orthorhombic,5.4542
CSNF5,Orthorhombic,5.4516
NaZn(BH4)3,Monoclinic,5.4504
PH4NO3,Orthorhombic,5.4494
NaCa(PO3)3,Triclinic,5.4489
Cs2NaTmCl6,Cubic,5.4487
NaSrB5O9,Monoclinic,5.4486
Rb3P4H9O16,Monoclinic,5.4481
KP(HO2)2,Monoclinic,5.4456
KNaReH9,Orthorhombic,5.4451
P2H9NO8,Monoclinic,5.4441
CaMgB2O5,Monoclinic,5.4435
NdP2H9O10,Orthorhombic,5.4423
RbAl3(P3O10)2,Orthorhombic,5.4386
KH8O4F,Monoclinic,5.438
Na2LiYF6,Cubic,5.4375
RbAlNiF6,Orthorhombic,5.4374
Rb2Sr(PO3)4,Tetragonal,5.4372
SrP2(HO)4,Monoclinic,5.4371
MgH10SO9,Triclinic,5.4366
YB3H33N7,Orthorhombic,5.4364
K5B(SO4)4,Tetragonal,5.4363
KP(HO2)2,Orthorhombic,5.4325
CaPHO4,Triclinic,5.4321
CsAl3(P3O10)2,Orthorhombic,5.432
Be3Tl2Ni2F12,Cubic,5.4318
CsAlNiF6,Orthorhombic,5.4309
LiMgPO4,Orthorhombic,5.4297
CsPr(SO4)2,Orthorhombic,5.4295
MgSi(HO)6,Monoclinic,5.429
NaB3H4O7,Monoclinic,5.429
K2Ca2(SO4)3,Cubic,5.4278
H6S(NO2)2,Orthorhombic,5.4258
K2Zr3OF12,Trigonal,5.4252
NaAl(SO4)2,Orthorhombic,5.4247
AlP(H2O3)2,Monoclinic,5.4241
MgB3H15O13,Monoclinic,5.4233
LiAl(Si2O5)2,Monoclinic,5.4223
LiAlSi3O8,Triclinic,5.4216
CsBe4(BO3)3,Orthorhombic,5.4195
CaB2H10O,Orthorhombic,5.4184
CaB2(HO)8,Triclinic,5.4176
SrB6(H4O7)2,Monoclinic,5.4172
Mg3B(OF)3,Hexagonal,5.4158
H5C2ClO,Monoclinic,5.4153
NaLaMg6O8,Tetragonal,5.4148
NaSiBO4,Hexagonal,5.4139
K3P4H5O14,Monoclinic,5.4137
B3H20(CN)3,Monoclinic,5.4136
PH7(NO2)2,Orthorhombic,5.4134
K3H(SO4)2,Monoclinic,5.4133
K3P3H4O11,Orthorhombic,5.4128
BH5NCl,Orthorhombic,5.4121
NaSr(PO3)3,Triclinic,5.4112
CaB3H7O9,Triclinic,5.4108
Ca3B6(H4O5)4,Monoclinic,5.4105
KNd(SO4)2,Triclinic,5.4101
CaB3H13O12,Monoclinic,5.4099
CaMg6ZnO8,Tetragonal,5.4097
RbP(HO2)2,Tetragonal,5.4081
CsAlZnF6,Orthorhombic,5.4077
SmAl3(BO3)4,Trigonal,5.4077
Ca2H2S2O9,Trigonal,5.4071
TbP2H9O11,Monoclinic,5.4055
Ba3Si2(B3O8)2,Triclinic,5.4031
Pr2H16S3O20,Monoclinic,5.4004
AlH12(ClO2)3,Trigonal,5.3984
KPr(PO3)4,Monoclinic,5.3956
LiPr(SO4)2,Monoclinic,5.3953
Li2PH3O4,Monoclinic,5.3952
BeH12(N2Cl)2,Orthorhombic,5.3928
CsSi2BO6,Tetragonal,5.3918
H8C2NCl,Monoclinic,5.3908
Sr3B6O11F2,Monoclinic,5.3908
YBe2B5O11,Orthorhombic,5.3906
MgP(HO)7,Orthorhombic,5.3904
RbPH4O5,Monoclinic,5.3892
SrBPO5,Trigonal,5.3882
SrBPO5,Trigonal,5.3874
SrPHO4,Orthorhombic,5.3874
AlH6N2Cl3,Orthorhombic,5.3867
K3H(SO4)2,Monoclinic,5.3855234
Na6Mg(SO4)4,Monoclinic,5.3855
CaMg6ZnO8,Tetragonal,5.3843
Mg2PH7O8,Monoclinic,5.3843
Y3Si3O10F,Monoclinic,5.3835
ZrH6O3F4,Triclinic,5.383
Na3Li3In2F12,Cubic,5.3822
BaBe2(BO3)2,Orthorhombic,5.3821
TbAl3(BO3)4,Monoclinic,5.3803
Na3Al2(PO4)3,Cubic,5.38
CdPt(CN)6,Cubic,5.3795
CaH8(ClO2)2,Monoclinic,5.3785
CsLiSO4,Monoclinic,5.378
NaLuP2O7,Monoclinic,5.3778
Ca5P3ClO12,Hexagonal,5.3777
Ca2PClO4,Orthorhombic,5.3771
CaAlB3O7,Orthorhombic,5.3766
YH3(SO4)3,Orthorhombic,5.3734
LiAl(Si2O5)2,Monoclinic,5.373
SiPHO5,Monoclinic,5.373
K3B6ClO10,Trigonal,5.3729
Cs2RbInF6,Cubic,5.3728
KSrB5O9,Monoclinic,5.3727
MgH2Cl2O,Orthorhombic,5.3707
Na2Ca(PO3)4,Tetragonal,5.3703
CaYP7O20,Monoclinic,5.369
BaLi2P2O7,Monoclinic,5.3686
LiAl(SiO3)2,Monoclinic,5.3684
LiNd(SO4)2,Tetragonal,5.3668
KRb2InF6,Tetragonal,5.3646
KP(HO2)2,Monoclinic,5.363
NdH12(ClO2)3,Monoclinic,5.3617
KY(PO3)4,Monoclinic,5.3607
YAl3(BO3)4,Trigonal,5.359
Li9Al3P8O29,Trigonal,5.3587
NaH3SO5,Monoclinic,5.3587
CaMgB2O5,Orthorhombic,5.3583
CsNaSnF6,Orthorhombic,5.357
H4NClO4,Orthorhombic,5.3564
KNd(PO3)4,Monoclinic,5.356
NaSi3BO8,Triclinic,5.3553
Rb2SiP4O13,Triclinic,5.3551
PH6NO4,Orthorhombic,5.3544
K2Si(S2O7)3,Monoclinic,5.3537
KNd(PO3)4,Monoclinic,5.3535
CaH4SO6,Monoclinic,5.3533
CsLu(SO4)2,Monoclinic,5.3528
Rb3Tm(SO4)3,Monoclinic,5.3522
Li2P2H2O7,Trigonal,5.3519
NaHoP2O7,Monoclinic,5.3517
KPr(PO3)4,Monoclinic,5.3491
Rb5H5(OF3)2,Orthorhombic,5.3491
BaBe2(BO3)2,Monoclinic,5.3489
H6S(NO2)2,Orthorhombic,5.3461
NaP(HO2)2,Monoclinic,5.346
Na3SO4F,Monoclinic,5.3459
Ba2B5BrO9,Orthorhombic,5.3458
MgP2(HO)12,Triclinic,5.3457
SrBe2(BO3)2,Monoclinic,5.3456
H4S(NO)2,Orthorhombic,5.3453
Er2Be2SiO7,Tetragonal,5.3446
NaLi2GaF6,Cubic,5.3441
LiB6(H5O)2,Monoclinic,5.3429
Cs2NaErCl6,Cubic,5.3424
BaMgBiF7,Monoclinic,5.3421
NaLi2PO4,Orthorhombic,5.3418
CaPH5O6,Monoclinic,5.3416
CsHSO4,Monoclinic,5.3412
DyP3(HO)6,Monoclinic,5.3411
NaB2H5O6,Trigonal,5.341
MgB4(H9O8)2,Triclinic,5.3403
RbH2OF,Orthorhombic,5.3401
RbLiSO4,Monoclinic,5.3396
Tm2Be2SiO7,Tetragonal,5.3393
KY(PO3)4,Monoclinic,5.3392
Cs2LiLuCl6,Cubic,5.3389
SrP2(H2O3)3,Triclinic,5.3385
K3Er(SO4)3,Monoclinic,5.3384
KLiB4O7,Orthorhombic,5.3382
SrH8(ClO6)2,Triclinic,5.3375
H14C3NCl5,Monoclinic,5.3369
Sr2B5ClO9,Orthorhombic,5.3364
MgSi(HO2)2,Monoclinic,5.3348
Rb2Zr3OF12,Trigonal,5.3336
CaB2(HO)8,Triclinic,5.3334
Rb2Be3Cd2F12,Cubic,5.3334
KP(HO2)2,Tetragonal,5.333
Na2Sr(PO3)4,Tetragonal,5.3329
Be3Al2(SiO3)6,Hexagonal,5.3322
KHo(PO3)4,Monoclinic,5.3316
SmP2H9O11,Monoclinic,5.331
NaMg6AlO8,Tetragonal,5.3308
KTb(PO3)4,Monoclinic,5.33
CaHClO,Hexagonal,5.3295
NiH14SO11,Orthorhombic,5.328
PH6NO4,Orthorhombic,5.3274
MgH8(ClO6)2,Monoclinic,5.3273
Na3Be3Pb2F13,Monoclinic,5.3256
CaH8(ClO2)2,Monoclinic,5.3246
KLiSO4,Trigonal,5.3245
KSi2BO6,Orthorhombic,5.3234
CaBPO5,Trigonal,5.3231
KLiSO4,Hexagonal,5.3221
Ho2H16S3O20,Monoclinic,5.3217
CsK2GaF6,Cubic,5.3211
PH6NO4,Orthorhombic,5.3208
KBa2(PO3)5,Monoclinic,5.32
KRb2InF6,Cubic,5.3194
YB3(H9N)2,Orthorhombic,5.319
LiYMg6O8,Tetragonal,5.3188
Mg5B3O9F,Orthorhombic,5.3181
KLiSO4,Monoclinic,5.3179
PH6NO4,Tetragonal,5.3176
CsHS2O7,Triclinic,5.3167
LiP(HO)2,Monoclinic,5.3164
Na3B(PO4)2,Monoclinic,5.3156
SrH6Cl2O11,Monoclinic,5.3145
NiH12(ClO6)2,Cubic,5.3144
PrP3(H5O7)2,Triclinic,5.3139
Na3H(SO4)2,Monoclinic,5.3131
Sr3B6H2O13,Triclinic,5.3122
CsSr(BH4)3,Orthorhombic,5.3107
Ba2Sr(PO4)2,Trigonal,5.3098
KPHO3,Triclinic,5.3098
LiMg3P3O11,Orthorhombic,5.3095
KHS2O7,Monoclinic,5.3093
GaH3NF3,Orthorhombic,5.3089
NdAl3(BO3)4,Trigonal,5.3084
BaSr2(PO4)2,Trigonal,5.3078
LiH2ClO,Orthorhombic,5.3072
ScP3(HO2)6,Trigonal,5.3067
CsTb(PO3)4,Monoclinic,5.3063
SmAl3(BO3)4,Monoclinic,5.3057
Ga2P3H11O13,Monoclinic,5.3045
Cs2NaInF6,Cubic,5.304
Li2Mn(PO3)4,Tetragonal,5.304
PrH3(SO4)3,Hexagonal,5.3039
CsCa(PO3)3,Orthorhombic,5.3035
K2Na(B3O5)3,Monoclinic,5.3035
NiP2(H7O6)2,Monoclinic,5.3033
H13S2N3O8,Triclinic,5.3027
ZnH6(SO4)4,Monoclinic,5.3021
MgH4(ClO)2,Monoclinic,5.301658726
RbNd(PO3)4,Monoclinic,5.3014
Rb2AlTlF6,Cubic,5.3013
K3Na(B3O5)4,Triclinic,5.3009
K2Cd(BH4)4,Monoclinic,5.3008
K3Na(SO4)2,Trigonal,5.2996
Ca5P3ClO12,Hexagonal,5.2995
Be3Tl2Cd2F12,Cubic,5.2994
K2LiInF6,Cubic,5.2984
BaH6Cl2O11,Hexagonal,5.297
KSm(PO3)4,Monoclinic,5.2969
KAlP2O7,Monoclinic,5.2966
SmB9(HO3)6,Monoclinic,5.2966
RbSm(PO3)4,Monoclinic,5.2964
H2C4(OF2)3,Orthorhombic,5.2961
CsPr(PO3)4,Monoclinic,5.2958
KEr(PO3)4,Monoclinic,5.2949
LiH6ClO7,Hexagonal,5.2939
Ba3Sc(BO2)9,Hexagonal,5.2938
SmHCO4,Orthorhombic,5.2934
NaB2HO4,Orthorhombic,5.2923
ZrH6O3F4,Monoclinic,5.2923
K3B(SO4)3,Orthorhombic,5.2917
H7S(NO2)2,Triclinic,5.2916
Rb4B2S4O17,Orthorhombic,5.291
Cs2NaHoCl6,Cubic,5.2906
BaSi(S2O7)3,Orthorhombic,5.2901
LiLaMg14O16,Tetragonal,5.289
KP(HO2)2,Monoclinic,5.2889
CsHSO4,Monoclinic,5.2874
Na3H(SO4)2,Triclinic,5.2858
BaP2(HO)4,Orthorhombic,5.2848
CsLi(PO3)2,Orthorhombic,5.2843
Ho3Si3O10F,Monoclinic,5.2841
Lu2Be2SiO7,Tetragonal,5.2839
NaHCO3,Monoclinic,5.2829
CaMgB2O5,Orthorhombic,5.2819
CaH4(ClO)2,Orthorhombic,5.2817
Mg10Si3(H2O9)2,Orthorhombic,5.2816
NaYP2O7,Monoclinic,5.2806
Cs2ScTlF6,Cubic,5.2805
NaAlP2O7,Monoclinic,5.2801
MnH6(SO4)4,Monoclinic,5.2799
LiH3CO3,Orthorhombic,5.2795
CsNd(PO3)4,Monoclinic,5.2786
KDy(PO3)4,Monoclinic,5.2774
LiPr(SO4)2,Tetragonal,5.2762
LiYSiO4,Monoclinic,5.275
Dy3Si3O10F,Monoclinic,5.2743
GaH6N2F3,Monoclinic,5.2732
H6CN3Cl,Orthorhombic,5.2732
Ca2B5ClO9,Orthorhombic,5.2728
Rb2LiTmCl6,Cubic,5.2728
LiB(H3N)4,Orthorhombic,5.2719
Er3Si3O10F,Monoclinic,5.2718
P2H12C4O3,Monoclinic,5.2716
K2RbNdF6,Cubic,5.2708
CsLuP2O7,Monoclinic,5.2702
MgH8(ClO2)2,Orthorhombic,5.2698
Cs2Si(S2O7)3,Trigonal,5.2697
NdHCO4,Orthorhombic,5.2689
RbBa2Ni2F9,Trigonal,5.2678
Ba3Lu(BO2)9,Hexagonal,5.2665
Mg2PHO5,Monoclinic,5.2664
LiMg14BO16,Tetragonal,5.2663
Na3AlP8O23,Cubic,5.2656
NaH4ClO6,Triclinic,5.2654
Na2P3HO9,Triclinic,5.2647
KCa10(PO4)7,Trigonal,5.2646
KBePO4,Orthorhombic,5.2634
NdTl(PO3)4,Monoclinic,5.2631
Na2B4H20O17,Monoclinic,5.2627
Na2PH11O8,Orthorhombic,5.2623
Rb2LiInF6,Cubic,5.2622
Ba3Tm(BO2)9,Hexagonal,5.2609
B6H13CN4,Triclinic,5.2596
Na2P2H14O13,Monoclinic,5.2589
H4NClO4,Orthorhombic,5.2585
RbHS2O7,Monoclinic,5.2556
Li10Si(PO6)2,Tetragonal,5.2544
Rb2Si(S2O7)3,Trigonal,5.2544
LiSiNO,Orthorhombic,5.2544
H5S2NO7,Monoclinic,5.2538
Cs2LiTmCl6,Cubic,5.2527
CaB2H10O9,Triclinic,5.2523
Rb3H(SO4)2,Monoclinic,5.2511
BaPO3F,Monoclinic,5.25
LiAlSiO4,Trigonal,5.2489
Rb2NaInF6,Cubic,5.2472
Na2B5H3O10,Monoclinic,5.2457
Al2PH3O7,Monoclinic,5.2448
K2NaInF6,Cubic,5.2445
Ba3B6O11F2,Monoclinic,5.2435
SbPH2F10,Monoclinic,5.2435
Ba2B5ClO9,Orthorhombic,5.2433
RbSr(BH4)3,Orthorhombic,5.2428
Cs2KLuCl6,Cubic,5.2423
Mg3BeAl8O16,Hexagonal,5.242
Li6PClO5,Cubic,5.2407
K2P2H2O7,Triclinic,5.2404
KNi(PO3)3,Trigonal,5.2401
LiAlSiO4,Orthorhombic,5.2397
HCNO,Monoclinic,5.2381
BaH4(ClO)2,Monoclinic,5.2378
Ba2B6H4O13,Monoclinic,5.2372
HfP2(H3O5)2,Monoclinic,5.2369
RbP(HO2)2,Orthorhombic,5.2369
KP(OF)2,Orthorhombic,5.2365
CaAl12Si4O27,Trigonal,5.2362
KNaS2O7,Triclinic,5.2338
Mg2PClO4,Orthorhombic,5.2338
NaH2ClO5,Monoclinic,5.2337
CsK2YF6,Cubic,5.2336
Na2P3HO9,Triclinic,5.2321
LiZn2(BH4)5,Orthorhombic,5.2319
PrP2(HO)7,Orthorhombic,5.2315
K3SO4F,Tetragonal,5.2302
KPH3O4,Monoclinic,5.2301
Cs2KHoCl6,Cubic,5.2294
YB3(H6N)4,Orthorhombic,5.2278
Cs2LiInF6,Cubic,5.227
TbZn(BO2)5,Monoclinic,5.227
KLi(PO3)2,Monoclinic,5.2264
H13S2N3O8,Monoclinic,5.2254
NaAl(SiO3)2,Monoclinic,5.2254
LiZr5TlF22,Orthorhombic,5.2244
NdP3(H5O7)2,Monoclinic,5.224
LiH2SO4,Orthorhombic,5.2219
K2B4H8O11,Orthorhombic,5.2209
LiLa(PO3)4,Monoclinic,5.2206
CaH8(ClO6)2,Triclinic,5.2201
TlB(CN)4,Tetragonal,5.2197
MgH8(ClO6)2,Monoclinic,5.2195
Be2PH5O7,Monoclinic,5.2189
CaH2CO4,Trigonal,5.2184
MgB6H14O17,Monoclinic,5.2179
Ba3Er(BO2)9,Hexagonal,5.2177
PH6NO4,Tetragonal,5.2176
KP(HO2)2,Triclinic,5.2175
Dy2H4(SO4)3,Monoclinic,5.2172
K3AlB8O15,Monoclinic,5.217
KP(HO2)2,Triclinic,5.2163
Na2P2H2O7,Orthorhombic,5.215
BeH8SO8,Tetragonal,5.2146
K2RbPrF6,Cubic,5.2136
Tm2H16S3O20,Monoclinic,5.2132
NdSiBO5,Trigonal,5.2131
Ca5P3HO13,Monoclinic,5.213
KLuP2O7,Monoclinic,5.2121
K3B6BrO10,Trigonal,5.212
Ba2Mg(BO2)6,Trigonal,5.2119
Sr5P3O12F,Hexagonal,5.2118
Rb2LiErCl6,Cubic,5.2115
Cs2P2H2O7,Monoclinic,5.2113
H9C5NO5,Monoclinic,5.2096
CsLi(B3O5)2,Orthorhombic,5.2081
Li2B12H26O7,Orthorhombic,5.2078
LiAlSiO4,Monoclinic,5.2076
Mg3P2(HO)16,Monoclinic,5.2063
K4P4(H2O5)3,Monoclinic,5.2047
Cs2NaTbCl6,Cubic,5.2046
BH9(CO)3,Hexagonal,5.2043
ErH2Cl3O13,Triclinic,5.2042
RbP(OF)2,Orthorhombic,5.2038
CsCa10(PO4)7,Trigonal,5.203
KYP2O7,Orthorhombic,5.2018
NdP3(HO2)6,Hexagonal,5.2016
CsLi(B3O5)2,Tetragonal,5.2015
Mg2P2H4O9,Monoclinic,5.2013
CsP(HO2)2,Monoclinic,5.2011
ZnH14SO11,Orthorhombic,5.201
BeH8SO8,Tetragonal,5.2009
NaB9H10C,Orthorhombic,5.2004
BePH3O5,Orthorhombic,5.2
Dy2H16S3O20,Monoclinic,5.1994
Ca5P3HO13,Hexagonal,5.1992
Cs2KDyCl6,Cubic,5.1988
Nd3Si2ClO8,Monoclinic,5.1978
PrYSi2O7,Monoclinic,5.1978
KNa2AlF6,Cubic,5.1973
CsTmP2O7,Monoclinic,5.1972
MgH14SO11,Orthorhombic,5.197
Na4Ca(PO3)6,Monoclinic,5.197
KH4O2F,Orthorhombic,5.1966
MgB3H15O13,Triclinic,5.1946
Cs2LiErCl6,Cubic,5.1941
CsBePO4,Orthorhombic,5.1939
Cs2KYCl6,Cubic,5.1935
PrP3(HO2)6,Hexagonal,5.1934
MgH12SO10,Monoclinic,5.1923
Lu2H16S3O20,Monoclinic,5.1921
AsH6N2F5,Orthorhombic,5.192
Ca2B5BrO9,Orthorhombic,5.1916
Ba3Ho(BO2)9,Hexagonal,5.1913
LiLaMg14O16,Orthorhombic,5.1905
Rb2LiHoCl6,Cubic,5.1901
NaSi2(HO2)3,Orthorhombic,5.1897
Li2CaSiO4,Tetragonal,5.1897
H3SNO3,Orthorhombic,5.1885
LiCaBO3,Orthorhombic,5.1879
Ba3Y(BO2)9,Hexagonal,5.1877
CsP(OF)2,Orthorhombic,5.1874
Na3Th6ZnF29,Monoclinic,5.1856
Na3B6ClO10,Orthorhombic,5.1851
BaZnBiF7,Monoclinic,5.1844
BaH2Cl2O7,Monoclinic,5.1843
RbP(HO2)2,Monoclinic,5.184
GaP3(HO5)2,Monoclinic,5.1828
BaNaB5O9,Monoclinic,5.1816
RbLuP2O7,Monoclinic,5.1811
LiCaPO4,Trigonal,5.1798
KAl(PO3)4,Monoclinic,5.1797
KH3C2O3,Triclinic,5.179
Ba3Dy(BO2)9,Hexagonal,5.1786
Mg3Si4(HO6)2,Triclinic,5.1766
NaPH7O6,Monoclinic,5.1765
Ca3Mg3(PO4)4,Monoclinic,5.1758
H13S2N3O8,Monoclinic,5.1757
AlH8C2N,Monoclinic,5.175
Mg3BeAl8O16,Hexagonal,5.1749
Cs2NaSmCl6,Cubic,5.1745
Mg3Si(O2F)2,Orthorhombic,5.1736
RbBe4(BO3)3,Orthorhombic,5.1736
KMg6P7O24,Monoclinic,5.1735
PH6NO4,Orthorhombic,5.1732
Ga2P3(HO3)3,Hexagonal,5.1724
MgH24(ClO6)2,Monoclinic,5.1716
KNaSnF6,Orthorhombic,5.1714
Na2Be4B4O11,Triclinic,5.1706
KB5(H2O3)4,Orthorhombic,5.1697
K3HS3O11,Monoclinic,5.1696
Ca2H2S2O9,Monoclinic,5.1693
RbYP2O7,Monoclinic,5.1682
K3Zr2NF12,Monoclinic,5.1675
CsLiSO4,Orthorhombic,5.1673
Mg2PO4F,Monoclinic,5.1652
Rb2NaErCl6,Cubic,5.1645
CsSO3F,Monoclinic,5.1645
Sr2B5BrO9,Orthorhombic,5.1643
Sr2B5H3O11,Triclinic,5.1638
NdZn(BO2)5,Monoclinic,5.163
Ba3Tb(BO2)9,Hexagonal,5.1618
GaH4NF4,Tetragonal,5.1596
Li2MgSi5O12,Tetragonal,5.1591
K3SnHF8,Monoclinic,5.1576
Ca2CO3F2,Orthorhombic,5.1573
Rb2Mn2Be3F12,Cubic,5.1571
P3H11N4O9,Triclinic,5.157
Rb3B(SO4)3,Orthorhombic,5.1563
RbP(HO)2,Orthorhombic,5.1547
Y2Be2SiO7,Tetragonal,5.1545
CsP(HO)2,Orthorhombic,5.1543
MgSi(HO2)2,Monoclinic,5.1542
RbLiSO4,Monoclinic,5.1535
K2P4PbO12,Orthorhombic,5.1533
H5CNO3,Orthorhombic,5.1511
NaMg14BO16,Tetragonal,5.1492
RbNaSnF6,Orthorhombic,5.1482
CaH8(ClO2)2,Triclinic,5.1469
Ba3P3ClO10,Orthorhombic,5.1465
PrH4Cl3O11,Orthorhombic,5.146
Li2B4H4O9,Triclinic,5.145
KBe2B3O7,Orthorhombic,5.1446
NaB(H4N)2,Monoclinic,5.144
AlH3NCl3,Orthorhombic,5.1434
CaB5H3O10,Monoclinic,5.1418
CaSi(HO2)2,Orthorhombic,5.1408
Ba2Li(BO2)5,Monoclinic,5.1407
RbLiB4O7,Orthorhombic,5.1405
Pr3Si2ClO8,Monoclinic,5.1405
Rb2NaDyCl6,Cubic,5.1403
Na4P4H2O13,Orthorhombic,5.1393
SrMg14ZnO16,Tetragonal,5.1387
K3Tm(PO4)2,Monoclinic,5.1379
Ca10P6CO27,Triclinic,5.1374
Ca3Al2(SiO4)3,Cubic,5.1373
Na5B(SO4)4,Orthorhombic,5.1366
CsTbP2O7,Monoclinic,5.1362
NdAl3(BO3)4,Monoclinic,5.1342
SrH18Cl2O17,Orthorhombic,5.1338
CaH12(ClO7)2,Orthorhombic,5.1326
LiBi(PO3)4,Monoclinic,5.1324
KP(HO)2,Monoclinic,5.1321
H10S(NO)4,Monoclinic,5.1317
CsP(HO2)2,Monoclinic,5.1317
CsErP2O7,Monoclinic,5.1312
AlH6ClO4,Monoclinic,5.1309
H6CN4O,Monoclinic,5.1302
Li2Mg2Si4O11,Triclinic,5.1296
Mg7P6(HO6)4,Triclinic,5.1294
Cs2KNdCl6,Cubic,5.1287
MgAlPO5,Monoclinic,5.128
SnH8(NF3)2,Trigonal,5.1263
K2P2H4O7,Monoclinic,5.1259
K2P3H5O11,Monoclinic,5.1247
BaBe2(PO4)2,Trigonal,5.1229
RbP(HO2)2,Monoclinic,5.1227
ZnH8(O2F)2,Orthorhombic,5.1226
BeH10(NF)3,Orthorhombic,5.1225
P3H10N3O8,Monoclinic,5.1219
Sr2SiCl2O3,Tetragonal,5.1218
Mg7P2(HO2)8,Monoclinic,5.1217
Rb2NaTbCl6,Cubic,5.1216
H8C2NCl,Orthorhombic,5.1211
Na3SO4F,Cubic,5.1202
K4B10H4O19,Monoclinic,5.1195
Ca2H2S2O7,Orthorhombic,5.1195
MgH10SO9,Triclinic,5.119
Mg3Al2(SiO4)3,Cubic,5.1184
RbLiSO4,Monoclinic,5.1177
CsYP2O7,Monoclinic,5.1175
Nd4B4O11F2,Monoclinic,5.1175
KSO3F,Orthorhombic,5.1172
Y4Si3O11F2,Triclinic,5.1168
NaH5CO4,Monoclinic,5.1155
MgH4(ClO5)2,Monoclinic,5.113
NaPH4O5,Triclinic,5.1123
Rb2B7H5O14,Monoclinic,5.1122
Li6PBrO5,Cubic,5.1094
Sr7Mg8(P4O15)3,Monoclinic,5.1094
NiP2(H8O5)2,Monoclinic,5.108
K2RbInF6,Cubic,5.1078
Mg3P2(HO)16,Monoclinic,5.1074
RbSO3F,Orthorhombic,5.1068
RbZrCdF7,Orthorhombic,5.1067
RbPH3O4,Monoclinic,5.1065
Cs4Ba(PO3)6,Trigonal,5.1063
Li10Si(PO6)2,Triclinic,5.1063
Rb2LiDyCl6,Cubic,5.1062
KMg6BO8,Tetragonal,5.1059
NaMgPO4,Orthorhombic,5.1057
TlP2H5O8,Monoclinic,5.1056
CaAl4Si2O11,Monoclinic,5.105
Ca2SiCl2O3,Tetragonal,5.1049
Rb2NaYCl6,Cubic,5.1042
Ba3Nd(BO2)9,Hexagonal,5.1019
NaLaMg14O16,Tetragonal,5.1019
Na3NbOF6,Orthorhombic,5.1009
KB3(HO3)2,Tetragonal,5.1004
CaB6(H4O7)2,Monoclinic,5.1002
NiPH15O11,Orthorhombic,5.0997
NaP(HO2)2,Triclinic,5.0985
LiMg14GaO16,Orthorhombic,5.0984
Mg5Pb(SO4)6,Trigonal,5.0961
NaLa(PO3)4,Monoclinic,5.0956
K2LiLuCl6,Cubic,5.0952
RbP(HO2)2,Monoclinic,5.0951
NaCaPO4,Orthorhombic,5.0934
Cs2LiDyCl6,Cubic,5.0917
H3SNO4,Monoclinic,5.0904
Dy2Be2SiO7,Tetragonal,5.0896
LiB(H8O5)2,Triclinic,5.0895
Ba3B6H2O13,Monoclinic,5.0891
KSrPO4,Orthorhombic,5.0889
Cs2KTbCl6,Cubic,5.0878
MgAlPO5,Monoclinic,5.0864
Ho2Be2SiO7,Tetragonal,5.0859
K2P2H2O7,Monoclinic,5.0851
Ba3Sm(BO2)9,Hexagonal,5.0836
PH9(NO2)2,Monoclinic,5.0822
ThH2SO6,Orthorhombic,5.081
Er2B2Cl2O5,Orthorhombic,5.0806
Sr2Si(S2O7)4,Monoclinic,5.0797
Na5B2P3O13,Monoclinic,5.079
Sr5P3ClO12,Hexagonal,5.078
NaH2SO4,Orthorhombic,5.0775
Cs2NaYCl6,Cubic,5.0774
SnH6(NF2)2,Monoclinic,5.0772
Ca19Mg2(PO4)14,Trigonal,5.077
PrAl3(BO3)4,Monoclinic,5.0762
K3LiP2O7,Orthorhombic,5.0761
Na22S10Cl3O40,Cubic,5.0754
Ba3Pr(BO2)9,Hexagonal,5.0748
Ba5P3O12F,Hexagonal,5.0737
Mg2P2H12O13,Monoclinic,5.0737
Na5P5(H9O7)2,Monoclinic,5.0735
