formula,Crystal System,band_gap_calculated (eV)
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn3(WO4)7,Trigonal,0
Li9Mn4(BO3)8,Triclinic,0
Li9Mn7(PO4)12,Triclinic,0
Li9Si2NiO10,Triclinic,0
Li9Sn3P8O29,Trigonal,0
Li9Ti12NbO30,Trigonal,0
Li9Ti5(SiO8)2,Triclinic,0
Li9Ti7Cr6O30,Trigonal,0
Li9Ti7Nb5O30,Trigonal,0
Li9V12Fe7O48,Triclinic,0
Li9V12Fe7O48,Triclinic,0
LiAg3(IrO3)2,Monoclinic,0
LiAg4(PO3)4,Triclinic,0
LiAg4(PO3)4,Triclinic,0
LiAg4(RuO3)4,Trigonal,0
LiAg4(RuO3)4,Cubic,0
LiAg4(RuO3)4,Cubic,0
LiAgClO4,Cubic,0
LiAgClO4,Cubic,0
LiAgClO4,Trigonal,0
LiAl2(CuO3)2,Trigonal,0
LiAl2(CuO3)2,Trigonal,0
LiAl2(HO2)2,Monoclinic,0
LiAl2(HO2)2,Orthorhombic,0
LiAl4Cd2O8,Orthorhombic,0
LiAl4Cd2O8,Cubic,0
LiAl4Cd2O8,Trigonal,0
LiAl4Tl4O12,Monoclinic,0
LiAl4Tl4O12,Triclinic,0
LiAl4Tl4O12,Triclinic,0
LiAl4Tl4O12,Triclinic,0
LiAl4Zn2O8,Monoclinic,0
LiAl4Zn2O8,Orthorhombic,0
LiAl4Zn2O8,Orthorhombic,0
LiAl4Zn2O8,Monoclinic,0
LiAlAsO4,Tetragonal,0
LiAlAsO4,Tetragonal,0
LiAlFeO4,Orthorhombic,0
LiAlFeO4,Tetragonal,0
LiAlSi2O7,Triclinic,0
LiAlSi3O8,Triclinic,0
LiBePO5,Orthorhombic,0
LiBi(PO4)2,Trigonal,0
LiBi2(IO)2,Orthorhombic,0
LiBi2(IO)2,Tetragonal,0
LiBi2(IO)2,Tetragonal,0
LiBi2(IO)2,Tetragonal,0
LiBi2(PO4)3,Monoclinic,0
LiBi2(PO4)3,Triclinic,0
LiBi2P5O18,Triclinic,0
LiBi3(ClO2)2,Orthorhombic,0
LiCa2NiN2,Orthorhombic,0
LiCa2TeO6,Monoclinic,0
LiCaCoF6,Trigonal,0
LiCaNiF6,Trigonal,0
LiCd4(TcO3)4,Triclinic,0
LiCd4(TcO3)4,Monoclinic,0
LiCd4(TcO3)4,Triclinic,0
LiCd4(TcO3)4,Triclinic,0
LiCdCoF6,Trigonal,0
LiCdMoO5,Monoclinic,0
LiCdMoO5,Monoclinic,0
LiCe(CuP)2,Trigonal,0
LiCe(MoO4)2,Tetragonal,0
LiCe10(Pb3O)2,Monoclinic,0
LiCe10(Pb3O)2,Orthorhombic,0
LiCe2HO3,Orthorhombic,0
LiCeMg30O32,Tetragonal,0
LiCeMg30O32,Tetragonal,0
LiCeTi4O12,Orthorhombic,0
LiCo(CO3)2,Triclinic,0
LiCo(CO3)2,Trigonal,0
LiCo(CO3)2,Trigonal,0
LiCo(CO3)2,Monoclinic,0
LiCo(PO3)3,Triclinic,0
LiCo(PtO2)3,Monoclinic,0
LiCo(PtO2)3,Monoclinic,0
LiCo2(PO4)2,Orthorhombic,0
LiCo2(PO4)3,Monoclinic,0
LiCo2(PO4)3,Trigonal,0
LiCo2(PO4)3,Monoclinic,0
LiCo2(PO4)3,Monoclinic,0
LiCo2(PO4)3,Triclinic,0
LiCo2(PO4)3,Monoclinic,0
LiCo2(PO4)3,Triclinic,0
LiCo2(SO4)3,Trigonal,0
LiCo2C2O7,Monoclinic,0
LiCo2CuO6,Monoclinic,0
LiCo2O2F3,Orthorhombic,0
LiCo2OF3,Trigonal,0
LiCo3(OF3)2,Monoclinic,0
LiCo3CuO8,Monoclinic,0
LiCo3NiO8,Trigonal,0
LiCo5O5F,Trigonal,0
LiCo5O7F,Triclinic,0
LiCo5O7F,Trigonal,0
LiCo6P7O24,Monoclinic,0
LiCo7O7F,Trigonal,0
LiCoCuO4,Triclinic,0
LiCoCuO4,Monoclinic,0
LiCoNiO4,Orthorhombic,0
LiCoNiO4,Orthorhombic,0
LiCoOF,Tetragonal,0
LiCoP2O7,Monoclinic,0
LiCoP2O7,Monoclinic,0
LiCoP2O7,Monoclinic,0
LiCoP2O7,Triclinic,0
LiCoP2O7,Triclinic,0
LiCoPO4,Monoclinic,0
LiCoSnO4,Monoclinic,0
LiCr(CoO3)2,Triclinic,0
LiCr(CoO3)2,Monoclinic,0
LiCr2(PO4)2,Orthorhombic,0
LiCr2(PO4)2,Monoclinic,0
LiCr2(PO4)2,Monoclinic,0
LiCr2(PO4)3,Trigonal,0
LiCr2(PO4)3,Orthorhombic,0
LiCr2(PO4)3,Triclinic,0
LiCr2(PO4)3,Tetragonal,0
LiCr2(PO4)3,Monoclinic,0
LiCr2(PO4)3,Monoclinic,0
LiCr2(PO4)3,Triclinic,0
LiCr2(PO4)3,Monoclinic,0
LiCr2(PO4)3,Triclinic,0
LiCr2(PS4)3,Monoclinic,0
LiCr2(SO4)3,Trigonal,0
LiCr3P3O13,Monoclinic,0
LiCr4(HgO4)2,Trigonal,0
LiCr4(HgO4)2,Monoclinic,0
LiCr4(HgO4)2,Cubic,0
LiCr4(PO4)3,Tetragonal,0
LiCr4In4O12,Triclinic,0
LiCr4In4O12,Triclinic,0
LiCr4In4O12,Monoclinic,0
LiCr4InS8,Trigonal,0
LiCr6(OF)4,Triclinic,0
LiCrCo3O8,Trigonal,0
LiCrCoO4,Monoclinic,0
LiCrCoO4,Orthorhombic,0
LiCrNiO4,Orthorhombic,0
LiCrP4O13,Triclinic,0
LiCrP4O13,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn2(CoO4)3,Trigonal,0
Li7Mn2(CoO4)3,Triclinic,0
Li7Mn2(CoO4)3,Monoclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Triclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Mn4CoO12,Monoclinic,0
Li7Nb2Fe3O16,Monoclinic,0
Li7Nb2Fe3O16,Triclinic,0
Li7Ni2P7O24,Monoclinic,0
Li7Si2(NiO4)3,Monoclinic,0
Li7Ti12Fe5O32,Trigonal,0
Li7Ti3(SiO6)2,Monoclinic,0
Li7Ti5Mn12O32,Triclinic,0
Li7V3P8O29,Monoclinic,0
Li7V3P8O29,Triclinic,0
Li7V4(PO4)6,Trigonal,0
Li7V6Ni5O24,Triclinic,0
Li8CoNi9O20,Monoclinic,0
Li8CoNi9O20,Monoclinic,0
Li8CoO5F,Triclinic,0
Li8Cr(FeO4)3,Monoclinic,0
Li8Fe3Co5O16,Monoclinic,0
Li8Fe3Ni7O20,Monoclinic,0
Li8Fe9CoO20,Monoclinic,0
Li8FeNi9O20,Triclinic,0
Li8Mn(FeO4)3,Monoclinic,0
Li8Mn6(FeO6)3,Monoclinic,0
Li8Ti16CuS32,Triclinic,0
Li8Ti7Nb6O30,Trigonal,0
Li8TiNi7O16,Triclinic,0
Li9Cr12Co7O48,Triclinic,0
Li9Cr12Ni7O48,Triclinic,0
Li9Cr3(WO4)7,Trigonal,0
Li9Cu2(HO2)4,Orthorhombic,0
Li9Fe3(WO4)7,Trigonal,0
Li9Fe4(BO3)8,Triclinic,0
Li9Fe4(BO3)8,Triclinic,0
Li9Fe4(BO3)8,Triclinic,0
Li9Fe4(BO3)8,Triclinic,0
Li9Fe4(SiO5)4,Triclinic,0
Li9Fe7(PO4)12,Triclinic,0
Li9Ga3P8O29,Trigonal,0
Li9Mn12Cu3O32,Trigonal,0
Li9Mn12Ni3O32,Trigonal,0
Li9Mn2(CO3)8,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Monoclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
Li9Mn2Co5O16,Triclinic,0
LiCrPO4,Triclinic,0
LiCrPO4,Triclinic,0
LiCrPO5,Monoclinic,0
LiCrPO5,Orthorhombic,0
LiCrSi3O8,Triclinic,0
LiCu(PO3)4,Orthorhombic,0
LiCu2(CO3)2,Triclinic,0
LiCu2(CO3)2,Triclinic,0
LiCu2(CO3)3,Triclinic,0
LiCu2(RhO2)4,Orthorhombic,0
LiCu2(RhO2)4,Cubic,0
LiCu2(RhO2)4,Trigonal,0
LiCu2(SO4)3,Monoclinic,0
LiCu2(SO4)3,Trigonal,0
LiCu2BiO4,Tetragonal,0
LiCu2C2O7,Triclinic,0
LiCu2C2O7,Triclinic,0
LiCu2C2O7,Monoclinic,0
LiCu2P5O16,Monoclinic,0
LiCu2PO4,Monoclinic,0
LiCu3(CO3)3,Monoclinic,0
LiCu3(CO3)3,Triclinic,0
LiCu3(CO3)3,Monoclinic,0
LiCu3(CO3)3,Triclinic,0
LiCu4(PO4)3,Monoclinic,0
LiCu4(PO4)3,Orthorhombic,0
