formula,Crystal System,band_gap_calculated (eV)
SrTh3,Hexagonal,0
SrTl,Cubic,0
SrTl2,Hexagonal,0
SrTl3,Cubic,0
SrTl3,Hexagonal,0
SrU,Trigonal,0
SrY,Hexagonal,0
SrYb,Hexagonal,0
SrYb3,Cubic,0
SrYb3,Hexagonal,0
SrZn,Orthorhombic,0
SrZn11,Tetragonal,0
SrZn13,Cubic,0
SrZn2,Hexagonal,0
SrZn2,Orthorhombic,0
SrZn5,Hexagonal,0
SrZn5,Orthorhombic,0
Ta10O9,Monoclinic,0
Ta11Al4,Monoclinic,0
Ta11O2,Triclinic,0
Ta13Al23,Trigonal,0
Ta17Al12,Cubic,0
Ta21Te13,Hexagonal,0
Ta22O21,Triclinic,0
Ta24Al19,Monoclinic,0
Ta27S50,Triclinic,0
Ta2Al,Tetragonal,0
Ta2As,Orthorhombic,0
Ta2Au,Tetragonal,0
Ta2B,Tetragonal,0
Ta2Be,Tetragonal,0
Ta2Be17,Trigonal,0
Ta2Br5,Cubic,0.0754
Ta2C,Hexagonal,0
Ta2C,Trigonal,0
Ta2Cl5,Cubic,0.056
Ta2Co,Hexagonal,0
Ta2Co,Tetragonal,0
Ta2Fe,Hexagonal,0
Ta2H,Monoclinic,0
Ta2H,Orthorhombic,0
Ta2H,Tetragonal,0
Ta2I5,Triclinic,0
Ta2N,Trigonal,0
Ta2N3,Orthorhombic,0
Ta2Ni,Hexagonal,0
Ta2Ni,Tetragonal,0
Ta2O,Cubic,0
Ta2O3,Monoclinic,0
Ta2O5,Monoclinic,2.22762
Ta2O5,Orthorhombic,2.449328571
Ta2O5,Tetragonal,1.6696
Ta2O5,Triclinic,2.390866667
Ta2O7,Cubic,0
Ta2P,Orthorhombic,0
Ta2S,Orthorhombic,0
Ta2Se,Tetragonal,0
Ta2Se3,Monoclinic,0
Ta2Si,Tetragonal,0
Ta2Sn3,Orthorhombic,0
Ta2Te3,Monoclinic,0
Ta3As,Monoclinic,0
Ta3As,Tetragonal,0
Ta3Au,Cubic,0
Ta3B2,Tetragonal,0
Ta3B4,Orthorhombic,0
Ta3Be2,Tetragonal,0
Ta3Bi,Cubic,0
Ta3Br7,Orthorhombic,1.09665
Ta3C,Hexagonal,0
Ta3C2,Trigonal,0
Ta3Cu,Tetragonal,0
Ta3Ga2,Tetragonal,0
Ta3Ge,Tetragonal,0
Ta3I7,Orthorhombic,0.9253
Ta3Ir,Cubic,0
Ta3N,Trigonal,0
Ta3N5,Orthorhombic,0.4047
Ta3O8,Orthorhombic,0
Ta3Os,Cubic,0
Ta3Os2,Orthorhombic,0
Ta3P,Tetragonal,0
Ta3Pb,Cubic,0
Ta3Pd,Tetragonal,0
Ta3Pt,Cubic,0
Ta3Re,Cubic,0
Ta3Ru,Cubic,0
Ta3Ru,Orthorhombic,0
Ta3Ru2,Tetragonal,0
Ta3S2,Orthorhombic,0
Ta3Sb,Cubic,0
Ta3Si,Tetragonal,0
Ta3Sn,Cubic,0
Ta3W,Cubic,0
Ta4Be,Cubic,0
Ta4C3,Cubic,0
Ta4C3,Trigonal,0
Ta4Co,Cubic,0
Ta4Cr,Cubic,0
Ta4N3,Tetragonal,0
Ta4N5,Tetragonal,0
Ta4O,Tetragonal,0
Ta4V,Cubic,0
Ta5Al3,Hexagonal,0
Ta5As4,Tetragonal,0
Ta5B6,Orthorhombic,0
Ta5Ga3,Hexagonal,0
Ta5Ga3,Tetragonal,0
Ta5Ge3,Hexagonal,0
Ta5Ge3,Tetragonal,0
Ta5N6,Hexagonal,0
Ta5Ni,Cubic,0
Ta5P3,Orthorhombic,0
Ta5S8,Monoclinic,0
Ta5S8,Triclinic,0
Ta5Sb4,Tetragonal,0
Ta5Si3,Hexagonal,0
Ta5Si3,Tetragonal,0
Ta6Fe7,Trigonal,0
Ta6Ga5,Hexagonal,0
Ta6O,Monoclinic,0
Ta6S,Monoclinic,0
Ta6S,Triclinic,0
Ta6Zn7,Trigonal,0
Ta7Co6,Trigonal,0
Ta7Fe6,Trigonal,0
Ta7S12,Monoclinic,0
TaAl3,Tetragonal,0
TaAs,Tetragonal,0
TaAs2,Monoclinic,0.0134
TaAs3,Tetragonal,0
TaAu,Tetragonal,0
TaB,Orthorhombic,0
TaB2,Hexagonal,0
TaB4,Hexagonal,0
TaBe12,Tetragonal,0
TaBe2,Cubic,0
TaBe3,Trigonal,0
TaBr5,Monoclinic,2.0349
TaBr5,Orthorhombic,2.0361
TaC,Cubic,0
TaC,Hexagonal,0
TaCl3,Cubic,0
TaCl4,Monoclinic,1.2245
TaCl5,Monoclinic,2.8257
TaCo,Cubic,0
TaCo,Trigonal,0
TaCo2,Cubic,0
TaCo2,Hexagonal,0
TaCo3,Cubic,0
TaCo3,Hexagonal,0
TaCo3,Trigonal,0
TaCr2,Cubic,0
TaCr2,Hexagonal,0
TaF3,Cubic,0
TaF5,Monoclinic,5.33015
TaF5,Orthorhombic,3.8157
TaF5,Triclinic,2.5131
TaFe,Trigonal,0
TaFe2,Hexagonal,0
TaGa3,Tetragonal,0
TaGe2,Hexagonal,0
TaH2,Cubic,0
TaH4,Cubic,0
TaI4,Triclinic,0.5572
TaI5,Orthorhombic,1.1846
TaIr,Orthorhombic,0
TaIr3,Cubic,0
TaIr3,Hexagonal,0
TaMn2,Hexagonal,0
TaMo,Orthorhombic,0
TaN,Cubic,0
TaN,Hexagonal,0
TaN,Triclinic,0.02276
TaN2,Cubic,0
TaN2,Hexagonal,0
TaNb,Orthorhombic,0
TaNi,Trigonal,0
TaNi2,Tetragonal,0
TaNi3,Hexagonal,0
TaNi3,Monoclinic,0
TaNi3,Orthorhombic,0
TaNi3,Tetragonal,0
TaO,Cubic,0
TaO10,Triclinic,0
TaO2,Tetragonal,0.399466667
TaO3,Cubic,0
TaO3,Hexagonal,0
TaOs3,Cubic,0
TaOs3,Hexagonal,0
TaP,Hexagonal,0
TaP,Tetragonal,0
TaP3,Tetragonal,0
TaPb3,Hexagonal,0
TaPd,Tetragonal,0
TaPd,Trigonal,0
TaPd2,Orthorhombic,0
TaPd3,Hexagonal,0
TaPd3,Tetragonal,0
TaPt2,Orthorhombic,0
TaPt3,Monoclinic,0
TaPt3,Orthorhombic,0
TaRe,Orthorhombic,0
TaRh2,Orthorhombic,0
TaRh3,Cubic,0
TaRu,Cubic,0
TaRu,Orthorhombic,0
TaRu,Tetragonal,0
TaRu3,Cubic,0
TaRu3,Hexagonal,0
TaS,Hexagonal,0
TaS2,Hexagonal,0
TaS2,Orthorhombic,0
TaS2,Trigonal,0
TaS3,Monoclinic,0
TaS3,Orthorhombic,0
TaSb2,Monoclinic,0
TaSb3,Cubic,0
TaSe2,Hexagonal,0
TaSe2,Orthorhombic,0
TaSe2,Triclinic,0.13675
TaSe2,Trigonal,0
TaSe3,Monoclinic,0
TaSe6,Orthorhombic,0.1612
TaSi2,Hexagonal,0
TaSn2,Orthorhombic,0
TaSn3,Hexagonal,0
TaTc,Cubic,0
TaTe2,Monoclinic,0
TaTe4,Tetragonal,0
TaTi,Orthorhombic,0
TaTi3,Cubic,0
TaTi3,Tetragonal,0
TaV,Orthorhombic,0
TaV2,Cubic,0
TaW,Orthorhombic,0
TaW3,Cubic,0
TaZn2,Hexagonal,0
TaZn3,Cubic,0
Tb11Cd45,Cubic,0
Tb11Ge10,Tetragonal,0
Tb11O20,Triclinic,0
Tb11S16,Orthorhombic,0
Tb11Sn10,Tetragonal,0
Tb12Co7,Monoclinic,0
Tb14Ag51,Hexagonal,0
Tb14Au51,Hexagonal,0
Tb2Al,Orthorhombic,0
Tb2Al17,Hexagonal,0
Tb2Au,Orthorhombic,0
Tb2C,Trigonal,0
Tb2C3,Cubic,0
Tb2Ce,Trigonal,0
Tb2Cl3,Monoclinic,0.8523
Tb2Co17,Hexagonal,0
Tb2Co17,Trigonal,0
Tb2Co7,Monoclinic,0
Tb2Co7,Trigonal,0
Tb2F15,Monoclinic,0.33645
Tb2Fe17,Hexagonal,0
Tb2Fe17,Trigonal,0
Tb2Ge3,Hexagonal,0
Tb2In,Hexagonal,0
Tb2Mg,Tetragonal,0
Tb2N3,Cubic,0
Tb2Ni17,Hexagonal,0
Tb2Ni7,Hexagonal,0
Tb2Ni7,Trigonal,0
Tb2O3,Cubic,1.9503
Tb2O3,Monoclinic,3.9407
Tb2O3,Tetragonal,1.5609
Tb2O3,Trigonal,4.1338
Tb2Pr,Trigonal,0
Tb2Pt,Orthorhombic,0
Tb2S3,Orthorhombic,0.6562
Tb2S3,Tetragonal,1.8721
Tb2Sb5,Monoclinic,0
Tb2Se3,Orthorhombic,0.3411
Tb2Se3,Tetragonal,1.5809
Tb2Si3,Hexagonal,0
Tb2Si3,Orthorhombic,0
Tb2Te3,Orthorhombic,0.5517
Tb2Te3,Tetragonal,0.1578
Tb2Tl,Hexagonal,0
Tb2Zn17,Hexagonal,0
Tb2Zn17,Trigonal,0
Tb3Ag,Cubic,0
Tb3Al,Cubic,0
Tb3Al2,Tetragonal,0
Tb3Au,Cubic,0
Tb3Bi,Tetragonal,0
Tb3Ce,Hexagonal,0
Tb3Ce,Tetragonal,0
Tb3Co,Orthorhombic,0
Tb3Dy,Tetragonal,0
Tb3Er,Cubic,0
Tb3Er,Tetragonal,0
Tb3Eu,Cubic,0
Tb3Eu,Tetragonal,0
Tb3Ga2,Tetragonal,0.0168
Tb3Ga5,Orthorhombic,0
Tb3Ge4,Orthorhombic,0
Tb3Ge5,Hexagonal,0
Tb3Ge5,Orthorhombic,0
Tb3Hg,Cubic,0
Tb3Ho,Cubic,0
Tb3Ho,Tetragonal,0
Tb3In,Hexagonal,0
Tb3In5,Orthorhombic,0
Tb3Ir,Orthorhombic,0
Tb3Ir2,Tetragonal,0
Tb3Lu,Cubic,0
Tb3Mg,Hexagonal,0
Tb3Mg,Tetragonal,0
Tb3Nd,Hexagonal,0
Tb3Nd,Tetragonal,0
Tb3Ni,Orthorhombic,0
Tb3Ni2,Monoclinic,0
Tb3Np,Cubic,0
Tb3Np,Hexagonal,0
Tb3Os,Orthorhombic,0
Tb3Pb,Tetragonal,0
Tb3Pd4,Trigonal,0
Tb3Pm,Hexagonal,0
Tb3Pm,Tetragonal,0
Tb3Pr,Hexagonal,0
Tb3Pr,Tetragonal,0
Tb3Pt,Orthorhombic,0
Tb3Pt4,Trigonal,0
Tb3Rh,Orthorhombic,0
Tb3Rh2,Tetragonal,0
Tb3Ru,Orthorhombic,0
Tb3S,Cubic,0
Tb3Sc,Cubic,0
Tb3Sc,Tetragonal,0
Tb3Se,Cubic,0
Tb3Se4,Cubic,0
Tb3Si,Hexagonal,0
Tb3Sm,Hexagonal,0
Tb3Sm,Tetragonal,0
Tb3Sn7,Orthorhombic,0
Tb3Te,Tetragonal,0
Tb3Th,Hexagonal,0
Tb3Th,Tetragonal,0
Tb3Tl5,Orthorhombic,0
Tb3Tm,Cubic,0
Tb3Tm,Tetragonal,0
Tb3V,Cubic,0
Tb3Y,Cubic,0
Tb3Y,Tetragonal,0
Tb3Yb,Tetragonal,0
Tb3Zn,Cubic,0
Tb3Zn11,Orthorhombic,0
Tb3Zr,Tetragonal,0
Tb4Al,Cubic,0
Tb4Bi3,Cubic,0
Tb4C5,Orthorhombic,0
Tb4Co,Cubic,0
Tb4Co3,Trigonal,0
Tb4F15,Trigonal,0.0002
Tb4H9,Tetragonal,0
Tb4Ir,Cubic,0
Tb4Mn,Cubic,0
Tb4Pt,Cubic,0
Tb4Rh,Cubic,0
Tb4Sb3,Cubic,0
Tb4Si7,Monoclinic,0
Tb5Bi3,Hexagonal,0
Tb5Bi3,Orthorhombic,0
Tb5Br8,Monoclinic,0
Tb5Ga3,Tetragonal,0
Tb5Ge3,Hexagonal,0
Tb5Ge4,Orthorhombic,0
Tb5Ir2,Monoclinic,0
Tb5Ir3,Hexagonal,0
Tb5Ir3,Tetragonal,0
Tb5Mg,Orthorhombic,0
Tb5Mg,Trigonal,0
Tb5Mg24,Cubic,0
Tb5O9,Tetragonal,0
Tb5Pb3,Hexagonal,0
Tb5Pb4,Orthorhombic,0
Tb5Pt3,Hexagonal,0
Tb5Pt4,Orthorhombic,0
Tb5Rh3,Hexagonal,0
Tb5Ru2,Monoclinic,0
Tb5S7,Monoclinic,0
Tb5Sb3,Hexagonal,0
Tb5Si3,Hexagonal,0
Tb5Si4,Orthorhombic,0
Tb5Sn3,Hexagonal,0
Tb5Sn4,Orthorhombic,0
Tb5Te9,Monoclinic,0.213
Tb5Te9,Tetragonal,0.24
Tb5Tl3,Hexagonal,0
Tb5Tl3,Tetragonal,0
Tb6Br7,Monoclinic,0
Tb6Cu23,Cubic,0
Tb6Fe23,Cubic,0
Tb6Mn23,Cubic,0
Tb6O11,Triclinic,0.0047
Tb6Zn23,Cubic,0
Tb7O12,Trigonal,0
Tb7Rh3,Hexagonal,0
Tb8O13,Triclinic,0
Tb8Se15,Monoclinic,0.2516
Tb8Se15,Orthorhombic,0.1278
Tb8Se15,Triclinic,0.0871
TbAg,Cubic,0
TbAg2,Tetragonal,0
TbAg3,Hexagonal,0
TbAg3,Tetragonal,0
TbAl,Cubic,0
TbAl,Orthorhombic,0
TbAl2,Cubic,0
TbAl3,Cubic,0
TbAl3,Hexagonal,0
TbAl3,Trigonal,0
TbAl4,Orthorhombic,0
TbAs,Cubic,0
TbAs3,Cubic,0
TbAs3,Hexagonal,0
TbAu,Cubic,0
TbAu,Orthorhombic,0
TbAu2,Tetragonal,0
TbAu3,Orthorhombic,0
TbAu6,Tetragonal,0
TbB12,Cubic,0
TbB2,Hexagonal,0
TbB4,Tetragonal,0
TbB6,Cubic,0
TbBe13,Cubic,0
TbBi,Cubic,0
TbBi3,Hexagonal,0
TbBi3,Orthorhombic,0
TbBi3,Tetragonal,0
TbBr,Trigonal,0
TbBr3,Hexagonal,2.8564
TbC2,Orthorhombic,0
TbC2,Tetragonal,0
TbCd,Cubic,0
TbCd2,Hexagonal,0
TbCd3,Hexagonal,0
TbCd3,Orthorhombic,0
TbCe3,Tetragonal,0
TbCl,Trigonal,0
TbCl3,Hexagonal,4.1024
TbCl3,Orthorhombic,3.7966
TbCl3,Tetragonal,4.5219
TbCo2,Cubic,0
TbCo3,Monoclinic,0
TbCo3,Trigonal,0
TbCo5,Hexagonal,0
TbCo5,Orthorhombic,0
TbCu,Cubic,0
TbCu2,Orthorhombic,0
TbCu5,Cubic,0
TbCu5,Hexagonal,0
TbEu3,Hexagonal,0
TbF3,Orthorhombic,7.7552
TbF4,Monoclinic,0
TbFe2,Cubic,0
TbFe2,Hexagonal,0
TbFe2,Monoclinic,0
TbFe3,Trigonal,0
TbGa,Orthorhombic,0
TbGa2,Hexagonal,0
TbGa3,Cubic,0
TbGa3,Hexagonal,0
TbGa6,Tetragonal,0
TbGe,Orthorhombic,0
TbGe2,Orthorhombic,0
TbGe2,Tetragonal,0
TbGe3,Orthorhombic,0
TbGe5,Orthorhombic,0
TbH2,Cubic,0
TbH3,Cubic,0
TbH3,Hexagonal,0
TbH3,Trigonal,0
TbHf,Hexagonal,0
TbHg,Cubic,0
TbHg2,Hexagonal,0
TbHg2,Monoclinic,0
TbHg2,Trigonal,0
TbHg3,Hexagonal,0
TbHo,Hexagonal,0
TbHo3,Cubic,0
TbHo3,Tetragonal,0
TbI3,Hexagonal,2.0929
TbIn3,Cubic,0
TbIr2,Cubic,0
TbLu,Hexagonal,0
TbMg,Cubic,0
TbMg149,Hexagonal,0.2531
TbMg2,Hexagonal,0
TbMg3,Cubic,0
TbMg3,Hexagonal,0
TbMn12,Tetragonal,0
TbMn2,Cubic,0
TbMn2,Hexagonal,0
TbMn3,Hexagonal,0
TbN,Cubic,0.0134
TbNd,Hexagonal,0
TbNd3,Hexagonal,0
TbNi,Monoclinic,0
TbNi,Orthorhombic,0
TbNi2,Cubic,0
TbNi3,Trigonal,0
TbNi5,Hexagonal,0
TbNp3,Tetragonal,0
TbO2,Cubic,0
TbO3,Hexagonal,0.1564
TbOs2,Hexagonal,0
TbOs3,Hexagonal,0
TbP,Cubic,0
TbPa,Hexagonal,0
TbPb3,Cubic,0
TbPd,Orthorhombic,0
TbPd2,Tetragonal,0
TbPd3,Cubic,0
TbPm3,Hexagonal,0
TbPr3,Hexagonal,0
TbPt,Cubic,0
TbPt,Orthorhombic,0
TbPt2,Cubic,0
TbPt3,Cubic,0
TbPu,Hexagonal,0
TbPu3,Hexagonal,0
TbRe2,Hexagonal,0
TbRh,Cubic,0
TbRh2,Cubic,0
TbRh5,Hexagonal,0
TbRu2,Hexagonal,0
TbRu3,Cubic,0
TbS,Cubic,0
TbS2,Cubic,0
TbS2,Monoclinic,0.3148
TbS2,Tetragonal,0
TbS3,Orthorhombic,0
TbSb,Cubic,0
TbSb2,Orthorhombic,0
TbSb3,Orthorhombic,0
TbSc,Hexagonal,0
TbSe,Cubic,0
TbSe,Hexagonal,0
TbSe2,Tetragonal,0
TbSe3,Orthorhombic,0
TbSi,Orthorhombic,0
TbSi2,Hexagonal,0
TbSi2,Tetragonal,0
TbSm,Hexagonal,0
TbSm3,Hexagonal,0
TbSn2,Orthorhombic,0
TbSn3,Cubic,0
TbSn3,Orthorhombic,0
TbTa3,Cubic,0
TbTc2,Hexagonal,0
TbTe,Cubic,0
TbTe,Hexagonal,0
TbTe2,Tetragonal,0
TbTe3,Orthorhombic,0
TbTh,Trigonal,0
TbTh3,Cubic,0
TbTl,Cubic,0
TbTl3,Cubic,0
TbU3,Tetragonal,0
TbY3,Cubic,0
TbY3,Tetragonal,0
TbYb3,Hexagonal,0
TbZn,Cubic,0
TbZn12,Tetragonal,0
TbZn2,Orthorhombic,0
TbZn3,Orthorhombic,0
TbZr,Hexagonal,0
TbZr3,Hexagonal,0
Tc2As3,Triclinic,0
Tc2N,Hexagonal,0
Tc2O7,Orthorhombic,2.6664
Tc2P3,Monoclinic,0
Tc2P3,Triclinic,0
Tc2Te5,Orthorhombic,0.526
Tc3As,Tetragonal,0
Tc3B,Orthorhombic,0
Tc3C,Hexagonal,0
Tc3Ge,Cubic,0
Tc3Ge,Hexagonal,0
Tc3H,Cubic,0
Tc3Ir,Hexagonal,0
Tc3Mo,Cubic,0
Tc3Mo,Hexagonal,0
Tc3Mo,Tetragonal,0
Tc3N,Hexagonal,0
Tc3Ni,Hexagonal,0
Tc3Os,Hexagonal,0
Tc3P,Tetragonal,0
Tc3Pb,Hexagonal,0
Tc3Pd,Hexagonal,0
Tc3Pd,Trigonal,0
Tc3Pt,Hexagonal,0
Tc3Rh,Hexagonal,0
Tc3Ru,Hexagonal,0
Tc3Sn,Cubic,0
Tc3Sn,Hexagonal,0
Tc3Te,Cubic,0
Tc3W,Hexagonal,0
Tc4N3,Trigonal,0
Tc7B3,Hexagonal,0
TcAg3,Tetragonal,0
TcAs3,Cubic,0
TcAs3,Tetragonal,0
TcB,Cubic,0
TcB,Hexagonal,0.344
TcB2,Hexagonal,0
TcB4,Hexagonal,0
TcBr3,Hexagonal,0
TcBr3,Orthorhombic,0.134
TcBr4,Orthorhombic,0.6761
TcC,Cubic,0
TcCl3,Monoclinic,0
TcCl3,Trigonal,0.6643
TcCl4,Orthorhombic,0.8658
TcF3,Orthorhombic,0
TcF4,Orthorhombic,1.3061
TcF6,Cubic,0
TcF6,Orthorhombic,0
TcGe3,Tetragonal,0
TcI4,Monoclinic,0
TcIr,Hexagonal,0
TcIr3,Hexagonal,0
TcMo,Orthorhombic,0
TcN,Cubic,0
TcN,Hexagonal,0
TcN,Tetragonal,0
TcN2,Cubic,0
TcNi,Hexagonal,0
TcO2,Monoclinic,0
TcO2,Tetragonal,0
TcOs3,Hexagonal,0
TcP3,Orthorhombic,0.4506
TcP4,Orthorhombic,0.8481
TcPt,Hexagonal,0
TcPt,Trigonal,0
TcPt3,Tetragonal,0
TcRh,Hexagonal,0
TcRh3,Hexagonal,0
TcRu,Hexagonal,0
TcRu3,Hexagonal,0
TcS2,Triclinic,1.1885
TcW,Orthorhombic,0
Te10Rh7,Triclinic,0
Te16Rh11,Triclinic,0
Te16Rh15,Monoclinic,0
Te16Rh9,Monoclinic,0
Te16Rh9,Triclinic,0
Te2Au,Monoclinic,0
Te2Au,Orthorhombic,0
Te2Au,Trigonal,0
Te2Br,Orthorhombic,0.6563
Te2Cl,Orthorhombic,0.7074
Te2I,Orthorhombic,0.6558
Te2Ir,Cubic,0
Te2Ir,Monoclinic,0
Te2Ir,Orthorhombic,0
Te2Ir,Tetragonal,0
Te2Ir,Triclinic,0
Te2Ir,Trigonal,0
Te2Mo,Hexagonal,0.8521
Te2Mo,Monoclinic,0
Te2Mo,Trigonal,1.1066
Te2O5,Monoclinic,1.6822
Te2Os,Cubic,0
Te2Pd,Trigonal,0
Te2Pd3,Orthorhombic,0
Te2Pd7,Trigonal,0
Te2Pt,Trigonal,0
Te2Rh,Cubic,0
Te2Rh,Trigonal,0
Te2Rh3,Orthorhombic,0
Te2Ru,Cubic,0.1141
Te2Ru,Orthorhombic,0.2847
Te2W,Hexagonal,0.893933333
Te2W,Orthorhombic,0
Te2W,Trigonal,1.12815
Te3As2,Monoclinic,0.5659
Te3As2,Trigonal,0.3901
Te3Au,Tetragonal,0
Te3Au2,Triclinic,0
Te3Cl2,Monoclinic,1.3552
Te3Pd10,Cubic,0
Te3Pd13,Cubic,0
Te3Pd5,Cubic,0.0178
Te3Pt2,Monoclinic,0
Te3Pt2,Trigonal,0
Te3Se,Hexagonal,0
Te40Rh31,Triclinic,0
Te4Mo3,Trigonal,0
Te4O9,Trigonal,2.2225
Te4Pd9,Monoclinic,0
Te4Pt3,Monoclinic,0
Te4Pt3,Trigonal,0
Te4Rh3,Monoclinic,0
Te5Pd21,Cubic,0
Te7As6,Orthorhombic,0.1968
Te7Pd20,Trigonal,0
Te8I3,Monoclinic,0
Te8Ir3,Triclinic,0
Te8Ir3,Trigonal,0
Te8Rh3,Trigonal,0
TeAs,Cubic,0
TeAs2,Tetragonal,0
TeBr2,Tetragonal,0.6717
TeBr4,Monoclinic,2.5242
TeBr6,Tetragonal,0
TeCl4,Monoclinic,3.1165
TeF4,Orthorhombic,4.0186
TeF6,Orthorhombic,4.3975
TeF6,Trigonal,4.4352
TeI,Monoclinic,0.7871
TeI,Triclinic,0.7793
TeI2,Tetragonal,0.7359
TeI4,Monoclinic,0.94635
TeI4,Orthorhombic,1.86835
TeI4,Tetragonal,1.5019
TeI4,Triclinic,0
TeI7,Tetragonal,0
TeIr,Hexagonal,0
TeMo,Hexagonal,0
TeMo6,Orthorhombic,0
TeMo6,Tetragonal,0
TeN2,Cubic,0
TeN2,Monoclinic,0
TeO,Hexagonal,0
TeO2,Monoclinic,2.2841
TeO2,Orthorhombic,2.37722
TeO2,Tetragonal,1.8696
TeO2,Triclinic,2.5821
TeO3,Hexagonal,0.4931
TeO3,Monoclinic,1.07975
TeO3,Orthorhombic,0.729375
TeO3,Trigonal,1.1503
TeO4,Monoclinic,0
TeO6,Cubic,0
TePb,Cubic,0.40315
TePb,Hexagonal,0.097
TePb,Orthorhombic,0.7615
TePb3,Hexagonal,0
TePb3,Tetragonal,0
TePd,Hexagonal,0
TePd3,Cubic,0
TePd3,Tetragonal,0
TePd4,Cubic,0
TePt,Hexagonal,0
TePt,Trigonal,0
TeRh,Hexagonal,0
TeS3,Hexagonal,0
TeSe,Triclinic,0.7062
TeSe2,Monoclinic,0.6533
Th14Ag51,Hexagonal,0
Th14Au51,Hexagonal,0
Th14Cu51,Hexagonal,0
Th2Ag,Tetragonal,0
Th2Al,Tetragonal,0
Th2Al7,Orthorhombic,0
Th2As3,Tetragonal,0.1218
Th2Au,Tetragonal,0
Th2B15,Tetragonal,0
Th2Bi3,Tetragonal,0.2028
Th2Br5,Cubic,0
Th2C3,Cubic,0
Th2Co17,Trigonal,0
Th2Co7,Hexagonal,0
Th2Co7,Trigonal,0
Th2Cu,Hexagonal,0
Th2Cu,Tetragonal,0
Th2Fe17,Trigonal,0
Th2Fe7,Hexagonal,0
Th2Fe7,Trigonal,0
Th2Ga,Tetragonal,0
Th2Ge,Tetragonal,0
Th2Ge3,Hexagonal,0
Th2Hg,Tetragonal,0
Th2In,Tetragonal,0
Th2N3,Trigonal,0
Th2Ni17,Hexagonal,0
Th2Ni7,Hexagonal,0
Th2Ni7,Trigonal,0
Th2P11,Monoclinic,0.3234
Th2Pd,Tetragonal,0
Th2S3,Orthorhombic,0
Th2S5,Orthorhombic,1.7513
Th2Sb3,Tetragonal,0.1643
Th2Se3,Orthorhombic,0
Th2Se5,Orthorhombic,0.5162
Th2Tl,Tetragonal,0
Th2Zn,Tetragonal,0
Th2Zn17,Hexagonal,0
Th2Zn17,Trigonal,0
Th3Al2,Tetragonal,0
Th3As4,Cubic,0.2713
Th3Au,Cubic,0
Th3Au4,Trigonal,0
Th3B,Cubic,0
Th3Be,Cubic,0
Th3Bi4,Cubic,0.0921
Th3Br,Tetragonal,0
Th3Cd,Tetragonal,0
Th3Cl,Tetragonal,0
Th3Cr,Hexagonal,0
Th3Ga2,Tetragonal,0
Th3Ge2,Tetragonal,0
Th3Hg,Tetragonal,0
Th3In,Cubic,0
Th3In5,Orthorhombic,0
Th3Mg,Cubic,0
Th3Mg,Tetragonal,0
Th3Mo,Hexagonal,0
Th3N4,Trigonal,1.4415
Th3Nb,Hexagonal,0
Th3Ni,Tetragonal,0
Th3O,Tetragonal,0
Th3O2,Trigonal,0
Th3P4,Cubic,0.2617
Th3Pa,Cubic,0
Th3Pb,Cubic,0
Th3Pd4,Trigonal,0
Th3Pd5,Hexagonal,0
Th3Pt,Hexagonal,0
Th3Pt5,Hexagonal,0
Th3Re,Hexagonal,0
Th3Rh,Tetragonal,0
Th3S,Cubic,0
Th3S,Tetragonal,0
Th3Sb4,Cubic,0.0382
Th3Se,Hexagonal,0
Th3Si2,Tetragonal,0
Th3Ta,Hexagonal,0
Th3Ti,Hexagonal,0
Th3Tl5,Orthorhombic,0
Th3U,Cubic,0
Th3V,Hexagonal,0
Th3W,Tetragonal,0
Th3Zn,Tetragonal,0
Th4Al,Cubic,0
Th4C3,Trigonal,0
Th4H15,Cubic,0
Th4Ir,Cubic,0
Th4Mg,Cubic,0
Th4Os,Cubic,0
Th4Ru,Cubic,0
Th5Bi3,Hexagonal,0
Th5C,Trigonal,0
Th5C4,Trigonal,0
Th5Pb3,Hexagonal,0
Th5Pb4,Hexagonal,0
Th5Sn3,Hexagonal,0
Th5Sn4,Hexagonal,0
Th5Sn4,Orthorhombic,0
Th5Tl3,Hexagonal,0
Th6Cd23,Cubic,0
Th6Cd7,Orthorhombic,0
Th6Mg23,Cubic,0
Th6Mn23,Cubic,0
Th7Co3,Hexagonal,0
Th7Fe3,Hexagonal,0
Th7Ir3,Hexagonal,0
Th7Ni3,Hexagonal,0
Th7Os3,Hexagonal,0
Th7Pt3,Hexagonal,0
Th7Rh3,Hexagonal,0
Th7Ru3,Hexagonal,0
Th7S12,Hexagonal,0
Th7Se12,Hexagonal,0
Th7Te12,Hexagonal,0
ThAg2,Hexagonal,0
ThAg3,Hexagonal,0
ThAl,Orthorhombic,0
ThAl2,Cubic,0
ThAl2,Hexagonal,0
ThAl3,Hexagonal,0
ThAs,Cubic,0
ThAs2,Tetragonal,0
ThAu,Orthorhombic,0
ThAu2,Hexagonal,0
ThAu3,Cubic,0
ThAu3,Hexagonal,0
ThB12,Cubic,0
ThB4,Tetragonal,0
ThB6,Cubic,0
ThBe13,Cubic,0
ThBi,Cubic,0
ThBi2,Tetragonal,0
ThBi3,Cubic,0
ThBr2,Tetragonal,0.29965
ThBr4,Tetragonal,2.64455
ThC,Cubic,0
ThC2,Cubic,0
ThC2,Monoclinic,0
ThC2,Tetragonal,0
ThCd11,Cubic,0
ThCd2,Hexagonal,0
ThCd3,Hexagonal,0
